stock,date,n_articles,mean_score,weighted_score,mean_confidence,pos_count,neg_count,neu_count,pos_ratio,neg_ratio
BEXIMCO,2024-09-27,1,-0.925066977739334,-0.925066977739334,0.9345914721488952,0,1,0,0.0,1.0
BEXIMCO,2025-12-29,1,-0.935470593161881,-0.935470593161881,0.945431351661682,0,1,0,0.0,1.0
BEXIMCO,2026-07-28,1,-0.9157559052109718,-0.9157559052109718,0.9510741233825684,0,1,0,0.0,1.0
BEXPHARMA,2010-04-12,1,0.4056947231292724,0.4056947231292724,0.5722103118896484,1,0,0,1.0,0.0
BEXPHARMA,2011-05-24,1,-0.8542621284723282,-0.8542621284723282,0.9207555651664734,0,1,0,0.0,1.0
BEXPHARMA,2012-02-01,1,-0.9294895399361848,-0.9294895399361848,0.943691611289978,0,1,0,0.0,1.0
BEXPHARMA,2012-05-18,1,0.7995215058326721,0.7995215058326721,0.8121024370193481,1,0,0,1.0,0.0
BEXPHARMA,2013-09-06,1,-0.954596595838666,-0.954596595838666,0.9677532315254213,0,1,0,0.0,1.0
BEXPHARMA,2013-12-02,1,-0.9659303445369004,-0.9659303445369004,0.975628137588501,0,1,0,0.0,1.0
BEXPHARMA,2013-12-20,1,0.0814693439751863,0.0814693439751863,0.8945767283439636,0,0,1,0.0,0.0
BEXPHARMA,2014-04-11,1,-0.4512473344802856,-0.4512473344802856,0.7164902687072754,0,1,0,0.0,1.0
BEXPHARMA,2015-04-10,1,-0.9646700071170926,-0.9646700071170927,0.9752110838890076,0,1,0,0.0,1.0
BEXPHARMA,2015-07-30,1,-0.954596595838666,-0.954596595838666,0.9677532315254213,0,1,0,0.0,1.0
BEXPHARMA,2016-03-28,1,0.0063297767192125,0.0063297767192125,0.951159417629242,0,0,1,0.0,0.0
BEXPHARMA,2018-02-23,1,0.9348552580922842,0.9348552580922842,0.957648992538452,1,0,0,1.0,0.0
BEXPHARMA,2019-06-23,1,0.8399077896028757,0.8399077896028757,0.8483856320381165,1,0,0,1.0,0.0
BEXPHARMA,2020-02-25,1,0.0063297767192125,0.0063297767192125,0.951159417629242,0,0,1,0.0,0.0
BEXPHARMA,2020-03-27,1,-0.9358099270612,-0.9358099270612,0.9458003640174866,0,1,0,0.0,1.0
BEXPHARMA,2020-03-30,1,-0.9553291769698262,-0.9553291769698261,0.9637640118598938,0,1,0,0.0,1.0
BEXPHARMA,2020-07-11,1,0.8516223896294832,0.8516223896294832,0.8685259222984314,1,0,0,1.0,0.0
BEXPHARMA,2021-03-05,1,-0.9649273147806524,-0.9649273147806524,0.9750828146934508,0,1,0,0.0,1.0
BEXPHARMA,2022-04-05,1,0.4056947231292724,0.4056947231292724,0.5722103118896484,1,0,0,1.0,0.0
BEXPHARMA,2022-04-15,1,0.037619087845087,0.037619087845087,0.9245476722717284,0,0,1,0.0,0.0
BEXPHARMA,2022-07-10,1,0.8399077896028757,0.8399077896028757,0.8483856320381165,1,0,0,1.0,0.0
BEXPHARMA,2023-03-21,1,0.7995215058326721,0.7995215058326721,0.8121024370193481,1,0,0,1.0,0.0
BEXPHARMA,2023-06-21,1,-0.9163963068276644,-0.9163963068276644,0.9260554909706116,0,1,0,0.0,1.0
BEXPHARMA,2023-09-14,1,0.3055315613746643,0.3055315613746643,0.6474058628082275,0,0,1,0.0,0.0
BEXPHARMA,2024-03-15,1,0.4056947231292724,0.4056947231292724,0.5722103118896484,1,0,0,1.0,0.0
BEXPHARMA,2024-03-18,1,0.037619087845087,0.037619087845087,0.9245476722717284,0,0,1,0.0,0.0
BEXPHARMA,2025-01-10,1,0.821385913528502,0.821385913528502,0.830561637878418,1,0,0,1.0,0.0
BEXPHARMA,2025-08-12,1,0.037619087845087,0.037619087845087,0.9245476722717284,0,0,1,0.0,0.0
BEXPHARMA,2025-08-13,1,0.93220847658813,0.93220847658813,0.9539912343025208,1,0,0,1.0,0.0
BRACBANK,2011-01-14,1,-0.9653520416468382,-0.9653520416468382,0.9735872745513916,0,1,0,0.0,1.0
BRACBANK,2012-08-02,1,0.8151036947965622,0.8151036947965622,0.8245938420295715,1,0,0,1.0,0.0
BRACBANK,2013-01-04,1,0.0079324133694171,0.0079324133694171,0.950230360031128,0,0,1,0.0,0.0
BRACBANK,2014-01-28,1,-0.9646862102672458,-0.9646862102672458,0.9753560423851012,0,1,0,0.0,1.0
BRACBANK,2014-09-22,1,-0.853786788880825,-0.853786788880825,0.920520544052124,0,1,0,0.0,1.0
BRACBANK,2014-11-28,1,0.051790359430015,0.051790359430015,0.921055793762207,0,0,1,0.0,0.0
BRACBANK,2015-02-06,1,0.9321084823459388,0.9321084823459388,0.9541338086128236,1,0,0,1.0,0.0
BRACBANK,2015-04-09,1,-0.8542621284723282,-0.8542621284723282,0.9207555651664734,0,1,0,0.0,1.0
BRACBANK,2015-07-17,1,0.0079324133694171,0.0079324133694171,0.950230360031128,0,0,1,0.0,0.0
BRACBANK,2015-08-20,1,0.9398296903818846,0.9398296903818846,0.9594098925590516,1,0,0,1.0,0.0
BRACBANK,2016-05-27,1,-0.9346258686855436,-0.9346258686855436,0.9469985365867616,0,1,0,0.0,1.0
BRACBANK,2016-09-26,1,-0.9013337576761842,-0.9013337576761843,0.9119369387626648,0,1,0,0.0,1.0
BRACBANK,2017-05-01,1,-0.9506385140120984,-0.9506385140120984,0.9594830870628356,0,1,0,0.0,1.0
BRACBANK,2017-06-23,1,-0.8597236946225166,-0.8597236946225166,0.9235487580299376,0,1,0,0.0,1.0
BRACBANK,2017-11-21,1,-0.9487472539767624,-0.9487472539767625,0.9578825831413268,0,1,0,0.0,1.0
BRACBANK,2018-07-03,1,0.3581487536430359,0.3581487536430359,0.547938346862793,1,0,0,1.0,0.0
BRACBANK,2018-08-03,1,0.9331430830061436,0.9331430830061436,0.9540308117866516,1,0,0,1.0,0.0
BRACBANK,2018-09-26,1,0.0789274964481592,0.0789274964481592,0.8811600804328918,0,0,1,0.0,0.0
BRACBANK,2019-10-11,1,0.0789274964481592,0.0789274964481592,0.8811600804328918,0,0,1,0.0,0.0
BRACBANK,2020-06-25,1,0.051790359430015,0.051790359430015,0.921055793762207,0,0,1,0.0,0.0
BRACBANK,2020-07-22,1,0.7886330187320709,0.7886330187320709,0.8045540452003479,1,0,0,1.0,0.0
BRACBANK,2021-06-21,1,-0.9664390180259944,-0.9664390180259944,0.9757644534111024,0,1,0,0.0,1.0
BRACBANK,2021-09-10,1,-0.9291858235374092,-0.9291858235374092,0.9395198225975036,0,1,0,0.0,1.0
BRACBANK,2023-08-10,1,-0.916350830346346,-0.916350830346346,0.9513919353485109,0,1,0,0.0,1.0
BRACBANK,2024-02-16,1,0.7310780249536037,0.7310780249536037,0.7469235062599182,1,0,0,1.0,0.0
BRACBANK,2025-07-01,1,0.051790359430015,0.051790359430015,0.921055793762207,0,0,1,0.0,0.0
BRACBANK,2025-08-21,1,0.0358091220259666,0.0358091220259666,0.9244418144226074,0,0,1,0.0,0.0
BSCCL,2013-08-13,1,-0.4863231778144836,-0.4863231778144836,0.7341330051422119,0,1,0,0.0,1.0
BSCCL,2013-08-16,1,-0.9000776242464781,-0.9000776242464781,0.9098549485206604,0,1,0,0.0,1.0
BSCCL,2013-12-06,1,-0.9147068783640862,-0.9147068783640862,0.9505194425582886,0,1,0,0.0,1.0
BSCCL,2013-12-24,1,-0.947342493571341,-0.947342493571341,0.9562854766845704,0,1,0,0.0,1.0
BSCCL,2014-06-27,1,0.4027766436338424,0.4027766436338424,0.5729663968086243,1,0,0,1.0,0.0
BSCCL,2015-04-08,1,0.9329445008188486,0.9329445008188486,0.9538138508796692,1,0,0,1.0,0.0
BSCCL,2015-09-17,1,-0.9072042303159832,-0.9072042303159832,0.9188665151596068,0,1,0,0.0,1.0
BSCCL,2016-03-10,1,-0.951037366874516,-0.9510373668745161,0.9657956957817078,0,1,0,0.0,1.0
BSCCL,2017-01-31,1,-0.9072042303159832,-0.9072042303159832,0.9188665151596068,0,1,0,0.0,1.0
BSCCL,2017-09-08,1,-0.9157098727300764,-0.9157098727300764,0.9257755875587464,0,1,0,0.0,1.0
BSCCL,2017-12-01,1,0.0048684328794479,0.0048684328794479,0.9483852386474608,0,0,1,0.0,0.0
BSCCL,2018-01-25,1,0.0903051337227225,0.0903051337227225,0.8861291408538818,0,0,1,0.0,0.0
BSCCL,2018-12-13,1,0.284908726811409,0.284908726811409,0.4420160055160522,1,0,0,1.0,0.0
BSCCL,2020-10-23,1,-0.947342493571341,-0.947342493571341,0.9562854766845704,0,1,0,0.0,1.0
BSCCL,2021-06-18,1,0.0903051337227225,0.0903051337227225,0.8861291408538818,0,0,1,0.0,0.0
BSCCL,2022-03-11,1,0.8894611727446318,0.8894611727446318,0.9036480188369752,1,0,0,1.0,0.0
BSCCL,2022-11-11,1,0.0903051337227225,0.0903051337227225,0.8861291408538818,0,0,1,0.0,0.0
BSCCL,2022-11-23,1,-0.9663797235116364,-0.9663797235116365,0.9754461646080016,0,1,0,0.0,1.0
BSCCL,2023-03-01,1,-0.9647342506796122,-0.9647342506796122,0.9752124547958374,0,1,0,0.0,1.0
BSCCL,2024-03-18,1,0.0903051337227225,0.0903051337227225,0.8861291408538818,0,0,1,0.0,0.0
BSCCL,2024-04-05,1,0.9389810338616372,0.9389810338616372,0.9595236778259276,1,0,0,1.0,0.0
BSCCL,2024-10-15,1,0.0903051337227225,0.0903051337227225,0.8861291408538818,0,0,1,0.0,0.0
BSCCL,2025-04-07,1,-0.9251292096450924,-0.9251292096450924,0.9357373118400574,0,1,0,0.0,1.0
BSCCL,2026-02-26,1,-0.9657164635136724,-0.9657164635136722,0.9761634469032288,0,1,0,0.0,1.0
BSCCL,2026-04-30,1,-0.4045137763023376,-0.4045137763023376,0.6929753422737122,0,1,0,0.0,1.0
CUSTOMERS,2010-06-25,1,0.6773539995774627,0.6773539995774627,0.6908323764801025,1,0,0,1.0,0.0
CUSTOMERS,2010-09-01,1,0.8192119151353836,0.8192119151353836,0.8402966856956482,1,0,0,1.0,0.0
CUSTOMERS,2010-09-03,1,0.8031446132808924,0.8031446132808924,0.8226442337036133,1,0,0,1.0,0.0
CUSTOMERS,2012-03-16,1,0.6901021050289273,0.6901021050289273,0.7008880972862244,1,0,0,1.0,0.0
CUSTOMERS,2012-06-08,1,0.0281414780765771,0.0281414780765771,0.9285961389541626,0,0,1,0.0,0.0
CUSTOMERS,2012-06-28,1,0.7914122948423028,0.7914122948423028,0.7997313737869263,1,0,0,1.0,0.0
CUSTOMERS,2013-02-01,1,0.9340230077505112,0.9340230077505112,0.95728600025177,1,0,0,1.0,0.0
CUSTOMERS,2014-02-18,1,-0.9650940159335732,-0.9650940159335731,0.9751377701759338,0,1,0,0.0,1.0
CUSTOMERS,2014-06-30,1,0.933191591873765,0.933191591873765,0.9539048671722412,1,0,0,1.0,0.0
CUSTOMERS,2014-07-21,1,-0.9299341877922416,-0.9299341877922417,0.9404297471046448,0,1,0,0.0,1.0
CUSTOMERS,2014-07-31,1,-0.94520500022918,-0.94520500022918,0.9544522166252136,0,1,0,0.0,1.0
CUSTOMERS,2015-05-13,1,-0.9521246561780572,-0.9521246561780572,0.965461254119873,0,1,0,0.0,1.0
CUSTOMERS,2015-10-01,1,-0.9570197043940424,-0.9570197043940424,0.9651785492897034,0,1,0,0.0,1.0
CUSTOMERS,2015-11-17,1,0.9328696504235268,0.9328696504235268,0.9536588191986084,1,0,0,1.0,0.0
CUSTOMERS,2016-04-27,1,-0.9575785528868436,-0.9575785528868436,0.9656758904457092,0,1,0,0.0,1.0
CUSTOMERS,2016-08-12,1,0.6842484446242452,0.6842484446242452,0.6968019604682922,1,0,0,1.0,0.0
CUSTOMERS,2016-12-02,1,-0.9411201709881424,-0.9411201709881424,0.9528592824935912,0,1,0,0.0,1.0
CUSTOMERS,2017-07-18,1,-0.9299341877922416,-0.9299341877922417,0.9404297471046448,0,1,0,0.0,1.0
CUSTOMERS,2018-05-09,1,0.9318941719830036,0.9318941719830036,0.9540842175483704,1,0,0,1.0,0.0
CUSTOMERS,2019-01-18,1,0.3179153203964233,0.3179153203964233,0.4678488373756408,1,0,0,1.0,0.0
CUSTOMERS,2020-05-07,1,0.7937077432870865,0.7937077432870865,0.8028518557548523,1,0,0,1.0,0.0
CUSTOMERS,2020-07-22,1,0.4047278016805649,0.4047278016805649,0.5766287446022034,1,0,0,1.0,0.0
CUSTOMERS,2021-02-26,1,-0.9145748196169734,-0.9145748196169734,0.924699068069458,0,1,0,0.0,1.0
CUSTOMERS,2021-05-17,1,0.8031446132808924,0.8031446132808924,0.8226442337036133,1,0,0,1.0,0.0
CUSTOMERS,2021-07-05,1,-0.9128336645662783,-0.9128336645662783,0.9496408700942992,0,1,0,0.0,1.0
CUSTOMERS,2022-06-10,1,-0.940835970453918,-0.9408359704539181,0.952604353427887,0,1,0,0.0,1.0
CUSTOMERS,2022-09-12,1,0.0281414780765771,0.0281414780765771,0.9285961389541626,0,0,1,0.0,0.0
CUSTOMERS,2023-01-13,1,0.0814760513603687,0.0814760513603687,0.8794126510620117,0,0,1,0.0,0.0
CUSTOMERS,2023-10-26,1,0.8031446132808924,0.8031446132808924,0.8226442337036133,1,0,0,1.0,0.0
CUSTOMERS,2024-06-20,1,-0.9052656712010504,-0.9052656712010504,0.9145888686180116,0,1,0,0.0,1.0
CUSTOMERS,2024-10-11,1,-0.9409938426688312,-0.9409938426688312,0.9529302716255188,0,1,0,0.0,1.0
CUSTOMERS,2025-02-26,1,-0.9660900169983506,-0.9660900169983506,0.9756003618240356,0,1,0,0.0,1.0
CUSTOMERS,2025-12-24,1,0.0281414780765771,0.0281414780765771,0.9285961389541626,0,0,1,0.0,0.0
DBBL,2011-12-09,1,-0.9312397064641118,-0.9312397064641118,0.9416623711586,0,1,0,0.0,1.0
DBBL,2012-02-02,1,0.7948124632239342,0.7948124632239342,0.805255115032196,1,0,0,1.0,0.0
DBBL,2012-06-04,1,0.8356861267238855,0.8356861267238855,0.8510776162147522,1,0,0,1.0,0.0
DBBL,2012-07-18,1,-0.9508812120184302,-0.9508812120184302,0.9648308753967284,0,1,0,0.0,1.0
