stock,date,n_articles,mean_score,weighted_score,mean_confidence,pos_count,neg_count,neu_count,pos_ratio,neg_ratio
ACI,2024-01-19,1,0.0514254011213779,0.0474504009034142,0.9227035641670228,0,0,1,0.0,0.0
ACI,2024-02-26,1,-0.965714900754392,-0.9402185597047356,0.9735984802246094,0,1,0,0.0,1.0
ACI,2025-01-24,1,0.7308555459603667,0.541525404406237,0.7409472465515137,1,0,0,1.0,0.0
ACI,2025-03-14,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ACI,2025-04-18,1,0.0514254011213779,0.0474504009034142,0.9227035641670228,0,0,1,0.0,0.0
ACI,2025-05-28,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ACI,2025-12-12,1,-0.9657012466341256,-0.9421528181398368,0.9756152033805848,0,1,0,0.0,1.0
ACI,2025-12-13,1,-0.853786788880825,-0.785928279405093,0.920520544052124,0,1,0,0.0,1.0
ACI,2026-03-06,1,0.0083358716219663,0.00791367462524389,0.9493517875671388,0,0,1,0.0,0.0
BANKASIA,2010-09-15,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2011-04-04,1,0.810762532055378,0.669776188529585,0.8261064887046814,1,0,0,1.0,0.0
BANKASIA,2011-07-15,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BANKASIA,2011-08-18,1,-0.9647992355749012,-0.94156194519786,0.9759148955345154,0,1,0,0.0,1.0
BANKASIA,2011-09-09,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2012-02-07,1,0.8663313556462526,0.7638796583077395,0.8817407488822937,1,0,0,1.0,0.0
BANKASIA,2012-04-19,1,0.4074534177780151,0.23747238882003072,0.5828209519386292,1,0,0,1.0,0.0
BANKASIA,2012-06-15,1,0.0556438798084855,0.051128110574722094,0.9188451766967772,0,0,1,0.0,0.0
BANKASIA,2012-07-05,1,-0.9386971313506364,-0.8926564118745438,0.9509525299072266,0,1,0,0.0,1.0
BANKASIA,2012-07-27,1,0.2929300814867019,0.13119221702193815,0.4478618800640106,1,0,0,1.0,0.0
BANKASIA,2013-02-22,1,-0.925768543034792,-0.8669831353526677,0.9365009665489196,0,1,0,0.0,1.0
BANKASIA,2013-08-16,1,0.0596963688731193,0.05350508436033769,0.8962870836257935,0,0,1,0.0,0.0
BANKASIA,2014-01-03,1,0.7540489863604307,0.582166548625278,0.7720540165901184,1,0,0,1.0,0.0
BANKASIA,2014-09-25,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BANKASIA,2014-10-22,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BANKASIA,2014-10-30,1,0.7042548293247819,0.5046496599666372,0.7165725231170654,1,0,0,1.0,0.0
BANKASIA,2014-11-19,1,0.0129360798746347,0.012283391069691186,0.9495450854301452,0,0,1,0.0,0.0
BANKASIA,2015-02-27,1,0.9376513827592134,0.8989116272820519,0.958684265613556,1,0,0,1.0,0.0
BANKASIA,2015-03-23,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2015-04-21,1,-0.9618016611784695,-0.9346970554199705,0.9718189239501952,0,1,0,0.0,1.0
BANKASIA,2016-03-28,1,0.9388365969061852,0.9002960516980885,0.9589486122131348,1,0,0,1.0,0.0
BANKASIA,2017-08-11,1,0.934037322178483,0.8939615852939126,0.9570940732955932,1,0,0,1.0,0.0
BANKASIA,2017-09-18,1,-0.9179011099040508,-0.8513929537877504,0.9275432229042052,0,1,0,0.0,1.0
BANKASIA,2018-03-08,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BANKASIA,2018-04-16,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2018-06-28,1,0.013861883431673,0.013141145003245211,0.948005735874176,0,0,1,0.0,0.0
BANKASIA,2018-07-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BANKASIA,2018-11-16,1,-0.8579951599240303,-0.7916469625457646,0.9226706624031068,0,1,0,0.0,1.0
BANKASIA,2018-12-13,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BANKASIA,2018-12-14,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2018-12-30,1,-0.965201823040843,-0.9394554807480362,0.9733254313468932,0,1,0,0.0,1.0
BANKASIA,2019-02-15,1,0.013861883431673,0.013141145003245211,0.948005735874176,0,0,1,0.0,0.0
BANKASIA,2019-10-02,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BANKASIA,2020-02-14,1,0.8110607797279954,0.6694584585207518,0.8254109621047974,1,0,0,1.0,0.0
BANKASIA,2020-03-16,1,-0.946979220956564,-0.9059958177716584,0.9567219614982604,0,1,0,0.0,1.0
BANKASIA,2020-06-22,1,0.93338393419981,0.8907242143945134,0.9542956352233888,1,0,0,1.0,0.0
BANKASIA,2021-05-07,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BANKASIA,2021-12-10,1,0.0556438798084855,0.051128110574722094,0.9188451766967772,0,0,1,0.0,0.0
BANKASIA,2022-08-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BANKASIA,2022-09-22,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2022-10-11,1,0.0556438798084855,0.051128110574722094,0.9188451766967772,0,0,1,0.0,0.0
BANKASIA,2023-02-03,1,0.0596963688731193,0.05350508436033769,0.8962870836257935,0,0,1,0.0,0.0
BANKASIA,2023-02-07,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BANKASIA,2023-05-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BANKASIA,2023-08-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BANKASIA,2024-05-03,1,-0.8546088263392448,-0.787029327084836,0.9209234714508056,0,1,0,0.0,1.0
BANKASIA,2025-09-28,1,0.93197163939476,0.8890758874502448,0.953973114490509,1,0,0,1.0,0.0
BANKASIA,2025-10-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BANKASIA,2026-01-22,1,0.2724189013242721,0.11843415541126752,0.4347501397132873,1,0,0,1.0,0.0
BANKASIA,2026-01-23,1,-0.9384358301758766,-0.8918116583296775,0.9503171443939208,0,1,0,0.0,1.0
BATBC,2010-06-11,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BATBC,2010-08-19,1,0.8430805066600442,0.7181111719884747,0.8517705798149109,1,0,0,1.0,0.0
BATBC,2010-08-27,1,-0.9112682975828648,-0.8646173604289971,0.9488065838813782,0,1,0,0.0,1.0
BATBC,2011-09-16,1,0.8312276341021061,0.7029283072120482,0.8456507921218872,1,0,0,1.0,0.0
BATBC,2012-03-30,1,0.3868628293275833,0.2169439646136917,0.560777485370636,1,0,0,1.0,0.0
BATBC,2012-05-29,1,-0.9626094587147236,-0.9360817822505333,0.9724419116973876,0,1,0,0.0,1.0
BATBC,2012-06-01,1,0.4056947231292724,0.23214270405378554,0.5722103118896484,1,0,0,1.0,0.0
BATBC,2012-07-04,1,0.9397003650665284,0.9017321869927741,0.9595954418182372,1,0,0,1.0,0.0
BATBC,2012-08-03,1,-0.9504313496872784,-0.9177555021014232,0.96561998128891,0,1,0,0.0,1.0
BATBC,2012-08-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BATBC,2012-08-31,1,-0.9547451650723816,-0.9198628440517732,0.9634642601013184,0,1,0,0.0,1.0
BATBC,2012-10-11,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BATBC,2013-01-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BATBC,2013-07-04,1,0.8113523339852691,0.6703839417671145,0.8262550234794617,1,0,0,1.0,0.0
BATBC,2013-11-08,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BATBC,2013-12-19,1,0.0960357636213302,0.08343849733885374,0.8688273429870605,0,0,1,0.0,0.0
BATBC,2014-06-19,1,0.7372892890125513,0.5510943894561163,0.7474601864814758,1,0,0,1.0,0.0
BATBC,2014-07-11,1,-0.948014037683606,-0.9070895947499086,0.956831395626068,0,1,0,0.0,1.0
BATBC,2015-02-06,1,0.7548389304429293,0.5776894182399217,0.7653148174285889,1,0,0,1.0,0.0
BATBC,2015-09-04,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BATBC,2016-11-23,1,0.3095479346811771,0.2033174956211565,0.6568207144737244,0,0,1,0.0,0.0
BATBC,2016-12-30,1,0.9328959230333568,0.8898126115339162,0.9538176655769348,1,0,0,1.0,0.0
BATBC,2017-02-03,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BATBC,2017-11-20,1,0.2209053337574005,0.16382337727031526,0.7415999174118042,0,0,1,0.0,0.0
BATBC,2018-01-05,1,0.0065951701253652,0.00627921416502636,0.9520928263664246,0,0,1,0.0,0.0
BATBC,2018-02-16,1,-0.9105986710637808,-0.8384697855599647,0.92078959941864,0,1,0,0.0,1.0
BATBC,2018-06-22,1,0.0960357636213302,0.08343849733885374,0.8688273429870605,0,0,1,0.0,0.0
BATBC,2018-08-01,1,0.0960357636213302,0.08343849733885374,0.8688273429870605,0,0,1,0.0,0.0
BATBC,2018-11-09,1,-0.9504313496872784,-0.9177555021014232,0.96561998128891,0,1,0,0.0,1.0
BATBC,2019-02-19,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BATBC,2019-06-21,1,-0.9108321452513336,-0.8394275595693274,0.921605110168457,0,1,0,0.0,1.0
BATBC,2019-07-12,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BATBC,2020-09-01,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BATBC,2020-11-16,1,-0.9105986710637808,-0.8384697855599647,0.92078959941864,0,1,0,0.0,1.0
BATBC,2020-12-22,1,-0.9504313496872784,-0.9177555021014232,0.96561998128891,0,1,0,0.0,1.0
BATBC,2021-01-08,1,-0.948014037683606,-0.9070895947499086,0.956831395626068,0,1,0,0.0,1.0
BATBC,2021-02-12,1,-0.4045137763023376,-0.2803180725875442,0.6929753422737122,0,1,0,0.0,1.0
BATBC,2021-03-25,1,0.3903815597295761,0.22004417855407699,0.5636643767356873,1,0,0,1.0,0.0
BATBC,2021-04-16,1,0.8850439991801977,0.7950688847127113,0.898338258266449,1,0,0,1.0,0.0
BATBC,2021-06-21,1,0.7543685529381037,0.5769834343889092,0.7648561596870422,1,0,0,1.0,0.0
BATBC,2022-02-15,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BATBC,2022-12-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BATBC,2023-02-03,1,-0.9145607389509678,-0.8692273039610455,0.9504314661026,0,1,0,0.0,1.0
BATBC,2023-12-22,1,0.0062235128134489,0.005917402424530088,0.950813889503479,0,0,1,0.0,0.0
BATBC,2024-06-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BATBC,2024-11-06,1,-0.948014037683606,-0.9070895947499086,0.956831395626068,0,1,0,0.0,1.0
BATBC,2024-12-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BATBC,2025-05-16,1,0.0960357636213302,0.08343849733885374,0.8688273429870605,0,0,1,0.0,0.0
BATBC,2025-11-14,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BATBC,2026-07-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXIMCO,2010-02-03,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2010-05-11,1,0.933310503140092,0.8903456174657219,0.9539650678634644,1,0,0,1.0,0.0
BEXIMCO,2011-10-11,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2011-11-01,1,0.8103722976520658,0.66366352014462,0.8189612627029419,1,0,0,1.0,0.0
BEXIMCO,2011-12-19,1,0.3090599793940782,0.1996658528588223,0.6460424065589905,0,0,1,0.0,0.0
BEXIMCO,2012-05-21,1,-0.9229131685569882,-0.8611126684726376,0.9330375790596008,0,1,0,0.0,1.0
BEXIMCO,2012-12-14,1,0.2721954435110092,0.11731331425544055,0.4309892654418945,1,0,0,1.0,0.0
BEXIMCO,2013-04-04,1,0.9321084823459388,0.8893562163010494,0.9541338086128236,1,0,0,1.0,0.0
BEXIMCO,2013-06-13,1,0.9402379225939512,0.9021294947580943,0.9594693779945374,1,0,0,1.0,0.0
BEXIMCO,2013-09-13,1,0.0314821284264326,0.02922999272058912,0.9284630417823792,0,0,1,0.0,0.0
BEXIMCO,2013-11-07,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2014-01-19,1,0.2721954435110092,0.11731331425544055,0.4309892654418945,1,0,0,1.0,0.0
BEXIMCO,2014-02-01,1,0.9402379225939512,0.9021294947580943,0.9594693779945374,1,0,0,1.0,0.0
BEXIMCO,2014-02-07,1,0.5399921871721745,0.2975452860575558,0.5510177612304688,1,0,0,1.0,0.0
BEXIMCO,2014-03-14,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXIMCO,2014-04-24,1,-0.935470593161881,-0.8844232273327925,0.945431351661682,0,1,0,0.0,1.0
BEXIMCO,2014-09-02,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2015-07-10,1,-0.9267034791409968,-0.8683547216883334,0.9370362162590028,0,1,0,0.0,1.0
BEXIMCO,2015-09-22,1,0.7407675497233868,0.5621571362964373,0.7588846683502197,1,0,0,1.0,0.0
BEXIMCO,2015-11-03,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXIMCO,2016-01-15,1,-0.9647959442809224,-0.9409137422950844,0.9752463698387146,0,1,0,0.0,1.0
BEXIMCO,2016-09-26,1,0.0581263024359941,0.0531950748320283,0.9151635766029358,0,0,1,0.0,0.0
BEXIMCO,2017-01-10,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXIMCO,2018-03-30,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2018-04-05,1,0.7573523633182049,0.5849066647170531,0.7723045349121094,1,0,0,1.0,0.0
BEXIMCO,2018-10-15,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2018-12-19,1,-0.925066977739334,-0.8645597085617334,0.9345914721488952,0,1,0,0.0,1.0
BEXIMCO,2019-06-20,1,-0.9115538513287902,-0.8399982570963443,0.9215015172958374,0,1,0,0.0,1.0
BEXIMCO,2019-08-23,1,0.0314821284264326,0.02922999272058912,0.9284630417823792,0,0,1,0.0,0.0
BEXIMCO,2020-01-31,1,0.8103722976520658,0.66366352014462,0.8189612627029419,1,0,0,1.0,0.0
BEXIMCO,2020-05-22,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2020-06-03,1,0.3048819303512573,0.1390963783859256,0.4562303125858307,1,0,0,1.0,0.0
BEXIMCO,2020-09-07,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2021-02-05,1,0.0314821284264326,0.02922999272058912,0.9284630417823792,0,0,1,0.0,0.0
BEXIMCO,2021-07-07,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2021-10-29,1,0.4027766436338424,0.230777482221554,0.5729663968086243,1,0,0,1.0,0.0
BEXIMCO,2022-05-11,1,0.9383051674813032,0.8996060165697719,0.9587563276290894,1,0,0,1.0,0.0
BEXIMCO,2023-06-30,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2024-06-07,1,0.0055522918701171,0.005278773946201826,0.9507378339767456,0,0,1,0.0,0.0
BEXIMCO,2024-06-28,1,-0.4208615124225616,-0.29509881448135994,0.7011779546737671,0,1,0,0.0,1.0
BEXIMCO,2024-07-16,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2024-09-02,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXIMCO,2024-09-27,1,-0.925066977739334,-0.8645597085617334,0.9345914721488952,0,1,0,0.0,1.0
BEXIMCO,2025-04-07,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXIMCO,2025-12-29,1,-0.935470593161881,-0.8844232273327925,0.945431351661682,0,1,0,0.0,1.0
BEXIMCO,2026-02-22,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2026-03-27,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXIMCO,2026-05-29,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2026-07-04,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXIMCO,2026-07-28,1,-0.9157559052109718,-0.8709517447809354,0.9510741233825684,0,1,0,0.0,1.0
BEXPHARMA,2010-04-12,1,0.4056947231292724,0.23214270405378554,0.5722103118896484,1,0,0,1.0,0.0
BEXPHARMA,2010-10-21,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXPHARMA,2011-02-02,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2011-05-24,1,-0.8542621284723282,-0.786566608901853,0.9207555651664734,0,1,0,0.0,1.0
BEXPHARMA,2011-09-07,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXPHARMA,2012-02-01,1,-0.9294895399361848,-0.8771514816195586,0.943691611289978,0,1,0,0.0,1.0
BEXPHARMA,2012-05-18,1,0.7995215058326721,0.649293363336092,0.8121024370193481,1,0,0,1.0,0.0
BEXPHARMA,2012-06-23,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2012-07-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2012-08-07,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2013-09-06,1,-0.954596595838666,-0.9238139404260355,0.9677532315254213,0,1,0,0.0,1.0
BEXPHARMA,2013-10-28,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2013-12-02,1,-0.9659303445369004,-0.9423888230807552,0.975628137588501,0,1,0,0.0,1.0
BEXPHARMA,2013-12-20,1,0.0814693439751863,0.07288057919365117,0.8945767283439636,0,0,1,0.0,0.0
BEXPHARMA,2014-04-11,1,-0.4512473344802856,-0.3233143239352216,0.7164902687072754,0,1,0,0.0,1.0
BEXPHARMA,2014-07-22,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2015-04-10,1,-0.9646700071170926,-0.9407568832358766,0.9752110838890076,0,1,0,0.0,1.0
BEXPHARMA,2015-07-30,1,-0.954596595838666,-0.9238139404260355,0.9677532315254213,0,1,0,0.0,1.0
BEXPHARMA,2016-03-28,1,0.0063297767192125,0.006020626737969296,0.951159417629242,0,0,1,0.0,0.0
BEXPHARMA,2016-08-05,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2018-01-16,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2018-02-23,1,0.9348552580922842,0.8952631960813505,0.957648992538452,1,0,0,1.0,0.0
BEXPHARMA,2018-02-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXPHARMA,2019-03-11,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2019-06-23,1,0.8399077896028757,0.712565700935973,0.8483856320381165,1,0,0,1.0,0.0
BEXPHARMA,2020-02-25,1,0.0063297767192125,0.006020626737969296,0.951159417629242,0,0,1,0.0,0.0
BEXPHARMA,2020-03-27,1,-0.9358099270612,-0.8850893696656605,0.9458003640174866,0,1,0,0.0,1.0
BEXPHARMA,2020-03-30,1,-0.9553291769698262,-0.9207118802432501,0.9637640118598938,0,1,0,0.0,1.0
BEXPHARMA,2020-07-11,1,0.8516223896294832,0.739656121402941,0.8685259222984314,1,0,0,1.0,0.0
BEXPHARMA,2021-03-05,1,-0.9649273147806524,-0.940884042070912,0.9750828146934508,0,1,0,0.0,1.0
BEXPHARMA,2022-04-05,1,0.4056947231292724,0.23214270405378554,0.5722103118896484,1,0,0,1.0,0.0
BEXPHARMA,2022-04-15,1,0.037619087845087,0.03478064010016086,0.9245476722717284,0,0,1,0.0,0.0
BEXPHARMA,2022-07-10,1,0.8399077896028757,0.712565700935973,0.8483856320381165,1,0,0,1.0,0.0
BEXPHARMA,2022-08-12,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2023-03-21,1,0.7995215058326721,0.649293363336092,0.8121024370193481,1,0,0,1.0,0.0
BEXPHARMA,2023-03-31,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXPHARMA,2023-06-21,1,-0.9163963068276644,-0.8486338318429479,0.9260554909706116,0,1,0,0.0,1.0
BEXPHARMA,2023-08-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2023-09-14,1,0.3055315613746643,0.19780292410690947,0.6474058628082275,0,0,1,0.0,0.0
BEXPHARMA,2023-11-20,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BEXPHARMA,2024-03-15,1,0.4056947231292724,0.23214270405378554,0.5722103118896484,1,0,0,1.0,0.0
BEXPHARMA,2024-03-18,1,0.037619087845087,0.03478064010016086,0.9245476722717284,0,0,1,0.0,0.0
BEXPHARMA,2024-07-31,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2025-01-10,1,0.821385913528502,0.6822116296704932,0.830561637878418,1,0,0,1.0,0.0
BEXPHARMA,2025-05-14,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXPHARMA,2025-06-08,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BEXPHARMA,2025-06-09,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BEXPHARMA,2025-08-12,1,0.037619087845087,0.03478064010016086,0.9245476722717284,0,0,1,0.0,0.0
BEXPHARMA,2025-08-13,1,0.93220847658813,0.8893187152075827,0.9539912343025208,1,0,0,1.0,0.0
BEXPHARMA,2026-01-09,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BRACBANK,2010-01-04,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BRACBANK,2011-01-14,1,-0.9653520416468382,-0.9398544632095667,0.9735872745513916,0,1,0,0.0,1.0
BRACBANK,2011-07-23,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BRACBANK,2011-11-02,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BRACBANK,2012-08-02,1,0.8151036947965622,0.6721294873447965,0.8245938420295715,1,0,0,1.0,0.0
BRACBANK,2012-09-21,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BRACBANK,2013-01-04,1,0.0079324133694171,0.007537620011936945,0.950230360031128,0,0,1,0.0,0.0
BRACBANK,2013-04-23,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BRACBANK,2013-04-26,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BRACBANK,2013-12-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BRACBANK,2014-01-28,1,-0.9646862102672458,-0.9409125241897425,0.9753560423851012,0,1,0,0.0,1.0
BRACBANK,2014-09-17,1,0.0,0.0,0.0,0,0,1,0.0,0.0
BRACBANK,2014-09-22,1,-0.853786788880825,-0.785928279405093,0.920520544052124,0,1,0,0.0,1.0
BRACBANK,2014-10-17,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
BRACBANK,2014-11-28,1,0.051790359430015,0.04770181061404247,0.921055793762207,0,0,1,0.0,0.0
BRACBANK,2015-02-06,1,0.9321084823459388,0.8893562163010494,0.9541338086128236,1,0,0,1.0,0.0
BRACBANK,2015-04-09,1,-0.8542621284723282,-0.786566608901853,0.9207555651664734,0,1,0,0.0,1.0
BRACBANK,2015-07-17,1,0.0079324133694171,0.007537620011936945,0.950230360031128,0,0,1,0.0,0.0
BRACBANK,2015-08-20,1,0.9398296903818846,0.9016819022730906,0.9594098925590516,1,0,0,1.0,0.0
BRACBANK,2016-02-12,1,1.0,1.0,1.0,1,0,0,1.0,0.0
BRACBANK,2016-05-13,1,0.0,0.0,0.0,0,0,1,0.0,0.0
