date,code,name,sector,open,high,low,close,volume,trade,value
2010-02-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,380.33,386.44,375.78,380.96,552396,3932,210439195.39
2010-02-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,378.82,380.97,372.77,375.81,865184,789,325142106.73
2010-02-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,346.24,359.71,345.34,351.98,621452,262,218740387.97
2010-02-24,BEXPHARMA,Beximco Pharmaceuticals,Pharma,366.2,366.34,362.5,362.95,535556,1684,194379859.39
2010-02-25,BEXPHARMA,Beximco Pharmaceuticals,Pharma,379.23,381.41,374.79,375.54,691812,3777,259801528.26
2010-02-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,382.42,390.42,379.17,384.88,731049,2090,281364380.19
2010-03-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,394.18,395.27,394.08,394.21,918877,1246,362231599.96
2010-03-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,387.22,388.8,383.64,385.83,48440,3859,18689747.81
2010-03-03,BEXPHARMA,Beximco Pharmaceuticals,Pharma,383.19,385.07,383.17,384.39,45086,4026,17330784.25
2010-03-04,BEXPHARMA,Beximco Pharmaceuticals,Pharma,383.17,389.03,381.06,384.68,395161,1992,152011418.22
2010-03-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,375.97,384.3,375.56,381.9,924282,3330,352983404.99
2010-03-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,381.57,382.12,380.72,381.94,866482,1444,330940655.71
2010-03-09,BEXPHARMA,Beximco Pharmaceuticals,Pharma,387.48,388.4,384.15,385.49,497415,559,191748005.66
2010-03-10,BEXPHARMA,Beximco Pharmaceuticals,Pharma,385.01,385.08,381.32,382.39,220211,1562,84205675.82
2010-03-11,BEXPHARMA,Beximco Pharmaceuticals,Pharma,370.37,378.91,370.04,376.42,323960,1942,121944444.1
2010-03-12,BEXPHARMA,Beximco Pharmaceuticals,Pharma,367.15,373.91,361.44,372.84,226538,143,84463235.66
2010-03-15,BEXPHARMA,Beximco Pharmaceuticals,Pharma,381.29,386.12,373.07,379.04,517125,4059,196009323.29
2010-03-16,BEXPHARMA,Beximco Pharmaceuticals,Pharma,366.81,371.75,364.6,368.59,749382,4005,276212130.57
2010-03-17,BEXPHARMA,Beximco Pharmaceuticals,Pharma,383.55,386.93,375.74,382.94,217379,3188,83242605.34
2010-03-18,BEXPHARMA,Beximco Pharmaceuticals,Pharma,381.34,391.53,379.54,386.03,85262,1154,32913506.98
2010-03-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,377.96,383.01,374.71,376.36,963968,676,362795548.52
2010-03-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,381.54,382.19,375.08,378.92,917626,1812,347709290.91
2010-03-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,367.16,377.14,366.39,371.78,266114,4590,98935876.65
2010-03-24,BEXPHARMA,Beximco Pharmaceuticals,Pharma,371.59,377.3,368.98,376.52,971942,3673,365955572.27
2010-03-25,BEXPHARMA,Beximco Pharmaceuticals,Pharma,379.94,380.22,377.89,378.32,273325,3799,103405554.11
2010-03-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,382.94,390.21,372.68,381.29,691294,951,263581787.54
2010-03-29,BEXPHARMA,Beximco Pharmaceuticals,Pharma,369.27,371.96,363.81,371.17,320915,794,119113175.09
2010-03-30,BEXPHARMA,Beximco Pharmaceuticals,Pharma,366.59,374.76,365.65,371.65,932985,2891,346743065.82
2010-03-31,BEXPHARMA,Beximco Pharmaceuticals,Pharma,379.36,383.83,369.98,376.75,215889,3813,81335536.7
2010-04-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,374.79,377.91,373.9,377.86,456761,1207,172589495.58
2010-04-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,401.17,401.83,390.21,393.53,686865,257,270303055.96
2010-04-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,393.27,401.59,392.18,398.12,582451,4786,231886601.64
2010-04-06,BEXPHARMA,Beximco Pharmaceuticals,Pharma,401.99,408.51,398.74,401.36,179535,3303,72058256.78
2010-04-07,BEXPHARMA,Beximco Pharmaceuticals,Pharma,402.1,403.9,397.29,400.38,483672,4416,193654078.36
2010-04-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,395.8,397.49,393.84,395.26,32151,3900,12707911.38
2010-04-09,BEXPHARMA,Beximco Pharmaceuticals,Pharma,397.76,398.82,396.68,397.33,42043,2720,16704870.69
2010-04-12,BEXPHARMA,Beximco Pharmaceuticals,Pharma,408.94,409.59,401.32,404.1,234555,872,94783399.13
2010-04-13,BEXPHARMA,Beximco Pharmaceuticals,Pharma,403.51,413.02,397.63,404.89,146672,3330,59386438.97
2010-04-14,BEXPHARMA,Beximco Pharmaceuticals,Pharma,390.43,391.37,389.92,391.28,413966,683,161978250.83
2010-04-15,BEXPHARMA,Beximco Pharmaceuticals,Pharma,385.58,390.35,381.53,384.02,713789,4850,274112021.86
2010-04-16,BEXPHARMA,Beximco Pharmaceuticals,Pharma,376.26,383.09,372.79,374.3,82850,1928,31010396.03
2010-04-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,389.26,393.77,386.49,389.02,172846,3929,67240725.33
2010-04-20,BEXPHARMA,Beximco Pharmaceuticals,Pharma,390.19,390.62,384.02,389.43,980047,627,381658379.81
2010-04-21,BEXPHARMA,Beximco Pharmaceuticals,Pharma,396.32,400.81,394.22,395.34,664595,1497,262738688.47
2010-04-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,395.21,398.88,391.85,396.92,699843,4915,277784703.32
2010-04-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,395.18,396.61,392.44,395.48,248674,4159,98344879.57
2010-04-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,404.11,407.38,399.05,405.04,316626,3823,128246181.64
2010-04-27,BEXPHARMA,Beximco Pharmaceuticals,Pharma,418.05,418.79,411.92,412.33,256687,3819,105839314.5
2010-04-28,BEXPHARMA,Beximco Pharmaceuticals,Pharma,420.22,427.97,417.29,421.3,646177,449,272234273.86
2010-04-29,BEXPHARMA,Beximco Pharmaceuticals,Pharma,432.04,437.18,431.98,433.47,469632,2665,203569205.78
2010-04-30,BEXPHARMA,Beximco Pharmaceuticals,Pharma,434.27,435.89,432.94,433.7,663874,4439,287920016.1
2010-05-03,BEXPHARMA,Beximco Pharmaceuticals,Pharma,437.22,437.59,428.46,428.95,353577,2740,151665997.86
2010-05-04,BEXPHARMA,Beximco Pharmaceuticals,Pharma,438.75,442.53,433.01,434.06,687452,3695,298392485.16
2010-05-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,438.05,439.82,431.89,439.15,883640,965,388052200.35
2010-05-06,BEXPHARMA,Beximco Pharmaceuticals,Pharma,443.9,457.76,439.87,447.91,104913,4382,46991840.93
2010-05-07,BEXPHARMA,Beximco Pharmaceuticals,Pharma,465.27,476.2,454.86,466.32,180242,3876,84051024.56
2010-05-10,BEXPHARMA,Beximco Pharmaceuticals,Pharma,459.3,466.41,454.8,461.33,355998,3275,164231481.61
2010-05-11,BEXPHARMA,Beximco Pharmaceuticals,Pharma,449.47,452.95,442.56,449.1,949882,3033,426588152.66
2010-05-12,BEXPHARMA,Beximco Pharmaceuticals,Pharma,440.78,457.8,437.33,444.55,478802,3226,212853668.22
2010-05-13,BEXPHARMA,Beximco Pharmaceuticals,Pharma,442.16,444.4,441.36,442.91,571051,3695,252924926.26
2010-05-14,BEXPHARMA,Beximco Pharmaceuticals,Pharma,442.73,443.45,441.91,443.35,961488,4924,426275328.84
2010-05-17,BEXPHARMA,Beximco Pharmaceuticals,Pharma,444.45,444.76,436.37,441.77,36509,1133,16128720.59
2010-05-18,BEXPHARMA,Beximco Pharmaceuticals,Pharma,440.39,444.31,437.98,440.01,595440,3428,261996812.14
2010-05-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,427.05,427.2,420.53,424.6,621740,2250,263989175.8
2010-05-20,BEXPHARMA,Beximco Pharmaceuticals,Pharma,429.9,441.37,420.6,429.75,785362,3943,337506005.88
2010-05-21,BEXPHARMA,Beximco Pharmaceuticals,Pharma,435.62,438.9,423.45,433.5,969687,1678,420361554.9
2010-05-24,BEXPHARMA,Beximco Pharmaceuticals,Pharma,436.26,445.41,436.16,438.19,62675,1891,27463780.13
2010-05-25,BEXPHARMA,Beximco Pharmaceuticals,Pharma,460.17,466.55,455.68,462.23,705402,1020,326055500.05
2010-05-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,455.24,456.76,453.03,454.96,942178,528,428655674.01
2010-05-27,BEXPHARMA,Beximco Pharmaceuticals,Pharma,439.18,442.58,437.1,438.76,236482,3935,103757839.97
2010-05-28,BEXPHARMA,Beximco Pharmaceuticals,Pharma,441.59,445.56,440.34,441.99,273685,3921,120965719.08
2010-05-31,BEXPHARMA,Beximco Pharmaceuticals,Pharma,431.95,433.76,426.31,427.21,780408,2235,333397248.1
2010-06-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,421.12,421.75,414.92,414.94,298929,234,124036224.06
2010-06-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,405.67,411.91,401.63,405.08,425405,1223,172323002.19
2010-06-03,BEXPHARMA,Beximco Pharmaceuticals,Pharma,407.63,409.43,401.7,402.35,291284,3444,117198431.02
2010-06-04,BEXPHARMA,Beximco Pharmaceuticals,Pharma,411.89,413.43,403.81,409.16,22442,629,9182464.12
2010-06-07,BEXPHARMA,Beximco Pharmaceuticals,Pharma,396.39,407.31,395.67,399.4,990399,1623,395568759.98
2010-06-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,415.47,418.54,410.8,415.57,505541,3614,210089408.78
2010-06-09,BEXPHARMA,Beximco Pharmaceuticals,Pharma,402.77,410.73,399.99,407.66,398189,4596,162326809.06
2010-06-10,BEXPHARMA,Beximco Pharmaceuticals,Pharma,399.45,400.5,389.34,398.92,131803,4366,52578280.58
2010-06-11,BEXPHARMA,Beximco Pharmaceuticals,Pharma,393.15,401.69,392.64,397.0,384342,1641,152582639.19
2010-06-14,BEXPHARMA,Beximco Pharmaceuticals,Pharma,408.05,413.85,402.43,408.39,652284,2064,266389302.55
2010-06-15,BEXPHARMA,Beximco Pharmaceuticals,Pharma,405.0,408.71,397.16,402.47,521542,587,209905043.8
2010-06-16,BEXPHARMA,Beximco Pharmaceuticals,Pharma,400.89,401.4,399.96,400.03,991742,2952,396728762.25
2010-06-17,BEXPHARMA,Beximco Pharmaceuticals,Pharma,406.08,408.9,405.44,405.46,643781,474,261028117.97
2010-06-18,BEXPHARMA,Beximco Pharmaceuticals,Pharma,428.72,433.66,425.66,426.78,468103,3944,199778338.69
2010-06-21,BEXPHARMA,Beximco Pharmaceuticals,Pharma,436.29,436.56,430.88,433.88,108822,4134,47216190.89
2010-06-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,433.52,434.48,425.72,434.38,365372,4734,158710788.85
2010-06-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,423.16,430.31,422.72,427.46,789780,255,337596789.81
2010-06-24,BEXPHARMA,Beximco Pharmaceuticals,Pharma,446.45,447.51,444.37,445.03,623855,3227,277634740.1
2010-06-25,BEXPHARMA,Beximco Pharmaceuticals,Pharma,428.72,436.63,426.76,430.57,816872,1805,351719882.35
2010-06-28,BEXPHARMA,Beximco Pharmaceuticals,Pharma,430.48,433.83,429.38,432.95,208109,1322,90101111.3
2010-06-29,BEXPHARMA,Beximco Pharmaceuticals,Pharma,426.56,434.24,417.24,427.41,984774,3758,420899807.29
2010-06-30,BEXPHARMA,Beximco Pharmaceuticals,Pharma,430.87,432.34,423.71,425.4,56464,3494,24019708.21
2010-07-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,414.18,415.54,412.66,414.44,876280,2562,363165184.44
2010-07-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,411.68,418.24,410.27,417.59,472757,4375,197419759.78
2010-07-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,412.65,415.24,403.54,413.84,208842,1499,86426971.62
2010-07-06,BEXPHARMA,Beximco Pharmaceuticals,Pharma,400.23,404.84,398.39,399.1,776963,1767,310083448.02
2010-07-07,BEXPHARMA,Beximco Pharmaceuticals,Pharma,394.3,395.37,389.62,393.96,137528,738,54181012.2
2010-07-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,413.42,414.27,412.55,412.6,301534,2301,124413547.7
2010-07-09,BEXPHARMA,Beximco Pharmaceuticals,Pharma,417.1,417.83,414.36,417.14,980856,1294,409151680.35
2010-07-12,BEXPHARMA,Beximco Pharmaceuticals,Pharma,430.0,430.94,418.14,427.42,432385,3956,184810158.54
2010-07-13,BEXPHARMA,Beximco Pharmaceuticals,Pharma,432.96,437.67,425.22,432.62,526429,2458,227743254.14
2010-07-14,BEXPHARMA,Beximco Pharmaceuticals,Pharma,428.88,436.76,419.9,433.29,636649,1936,275854335.7
2010-07-15,BEXPHARMA,Beximco Pharmaceuticals,Pharma,427.98,430.51,424.1,425.92,359692,4046,153200791.96
2010-07-16,BEXPHARMA,Beximco Pharmaceuticals,Pharma,430.92,434.03,428.96,432.79,542774,105,234909257.92
2010-07-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,427.36,429.43,423.07,425.15,819307,1599,348331668.79
2010-07-20,BEXPHARMA,Beximco Pharmaceuticals,Pharma,420.67,426.1,418.11,422.31,671769,175,283692373.8
2010-07-21,BEXPHARMA,Beximco Pharmaceuticals,Pharma,413.37,419.22,408.07,416.1,162418,3603,67582499.9
2010-07-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,406.09,412.99,402.78,406.18,241375,816,98042139.09
2010-07-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,400.04,400.21,388.47,396.82,435379,3470,172764984.61
2010-07-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,401.13,408.75,399.58,402.28,293324,1950,117997743.47
2010-07-27,BEXPHARMA,Beximco Pharmaceuticals,Pharma,414.12,418.81,411.18,415.65,158406,3815,65841577.44
2010-07-28,BEXPHARMA,Beximco Pharmaceuticals,Pharma,424.29,429.03,420.26,427.49,559357,1635,239121073.85
2010-07-29,BEXPHARMA,Beximco Pharmaceuticals,Pharma,421.52,421.79,417.19,418.69,727358,3992,304533958.54
2010-07-30,BEXPHARMA,Beximco Pharmaceuticals,Pharma,407.53,413.21,405.39,410.33,553151,4634,226975271.95
2010-08-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,420.85,425.87,420.33,425.13,533997,2551,227018713.22
2010-08-03,BEXPHARMA,Beximco Pharmaceuticals,Pharma,413.03,417.24,412.55,414.42,947142,3202,392515252.36
2010-08-04,BEXPHARMA,Beximco Pharmaceuticals,Pharma,416.34,419.78,414.96,416.83,181816,2742,75786443.92
2010-08-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,407.27,414.19,404.15,409.27,665699,3511,272452863.04
2010-08-06,BEXPHARMA,Beximco Pharmaceuticals,Pharma,421.85,424.73,409.62,417.46,901292,2371,376249369.17
2010-08-09,BEXPHARMA,Beximco Pharmaceuticals,Pharma,401.14,404.97,399.68,403.67,381614,3442,154044263.14
2010-08-10,BEXPHARMA,Beximco Pharmaceuticals,Pharma,395.0,402.67,393.51,400.19,613267,3314,245423356.49
2010-08-11,BEXPHARMA,Beximco Pharmaceuticals,Pharma,384.84,392.34,379.79,385.43,285507,4011,110043350.84
2010-08-12,BEXPHARMA,Beximco Pharmaceuticals,Pharma,388.57,388.73,383.91,388.53,264515,1942,102771822.16
2010-08-13,BEXPHARMA,Beximco Pharmaceuticals,Pharma,377.57,382.39,376.29,382.12,437076,3897,167016014.91
2010-08-16,BEXPHARMA,Beximco Pharmaceuticals,Pharma,368.6,385.7,366.13,375.74,475386,2558,178621937.28
2010-08-17,BEXPHARMA,Beximco Pharmaceuticals,Pharma,371.25,375.0,367.34,374.63,786040,500,294476640.58
2010-08-18,BEXPHARMA,Beximco Pharmaceuticals,Pharma,375.98,383.6,374.95,376.07,354663,2067,133379703.19
2010-08-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,369.75,375.14,362.48,368.46,866774,1376,319373798.45
2010-08-20,BEXPHARMA,Beximco Pharmaceuticals,Pharma,371.32,371.34,369.96,370.06,764826,133,283031677.48
2010-08-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,393.21,393.84,391.17,391.21,521863,4376,204156210.81
2010-08-24,BEXPHARMA,Beximco Pharmaceuticals,Pharma,378.21,388.17,375.19,382.88,496017,1857,189916400.39
2010-08-25,BEXPHARMA,Beximco Pharmaceuticals,Pharma,395.45,395.59,389.91,393.01,43986,2337,17286902.51
2010-08-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,386.61,388.94,386.16,388.69,886151,3838,344439020.84
2010-08-27,BEXPHARMA,Beximco Pharmaceuticals,Pharma,377.43,377.51,376.89,377.18,155703,3478,58727754.08
2010-08-30,BEXPHARMA,Beximco Pharmaceuticals,Pharma,383.08,386.62,379.9,383.67,292585,2995,112255981.81
2010-08-31,BEXPHARMA,Beximco Pharmaceuticals,Pharma,382.25,387.12,381.38,384.3,190962,3690,73386153.75
2010-09-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,372.59,375.32,356.65,365.71,261372,1330,95585567.39
2010-09-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,345.58,357.38,343.74,352.78,788437,3783,278146511.04
2010-09-03,BEXPHARMA,Beximco Pharmaceuticals,Pharma,351.26,354.14,349.84,351.61,412810,2854,145149213.61
2010-09-06,BEXPHARMA,Beximco Pharmaceuticals,Pharma,361.01,365.17,348.48,356.85,159997,1836,57095323.36
2010-09-07,BEXPHARMA,Beximco Pharmaceuticals,Pharma,364.72,376.54,363.28,370.98,800404,1203,296932448.51
2010-09-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,372.48,376.39,371.18,374.32,264361,3931,98955716.24
2010-09-09,BEXPHARMA,Beximco Pharmaceuticals,Pharma,367.97,376.38,367.49,371.87,695395,1112,258594295.85
2010-09-10,BEXPHARMA,Beximco Pharmaceuticals,Pharma,371.68,377.61,370.01,371.68,488497,1138,181564721.43
2010-09-13,BEXPHARMA,Beximco Pharmaceuticals,Pharma,373.79,383.18,372.45,377.5,585553,1921,221048073.01
2010-09-14,BEXPHARMA,Beximco Pharmaceuticals,Pharma,378.71,383.21,370.52,375.5,942699,3087,353983511.42
2010-09-15,BEXPHARMA,Beximco Pharmaceuticals,Pharma,389.7,393.62,376.99,386.4,681776,1929,263435813.64
2010-09-16,BEXPHARMA,Beximco Pharmaceuticals,Pharma,380.16,382.86,379.09,379.55,953488,4479,361900568.59
2010-09-17,BEXPHARMA,Beximco Pharmaceuticals,Pharma,375.96,378.73,374.34,376.74,666690,4523,251170819.42
2010-09-20,BEXPHARMA,Beximco Pharmaceuticals,Pharma,368.33,370.15,362.47,367.39,629441,3187,231247764.96
2010-09-21,BEXPHARMA,Beximco Pharmaceuticals,Pharma,364.19,364.4,363.73,364.39,870165,2541,317080754.98
2010-09-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,359.27,367.65,357.85,364.08,534999,4234,194780603.12
2010-09-23,BEXPHARMA,Beximco Pharmaceuticals,Pharma,379.12,380.43,379.04,379.39,601015,3775,228019257.42
2010-09-24,BEXPHARMA,Beximco Pharmaceuticals,Pharma,380.37,383.8,379.75,383.47,412423,3966,158151103.89
2010-09-27,BEXPHARMA,Beximco Pharmaceuticals,Pharma,389.45,392.66,385.74,390.45,672341,901,262515160.96
2010-09-28,BEXPHARMA,Beximco Pharmaceuticals,Pharma,384.93,390.17,383.96,386.8,419741,3019,162356811.44
2010-09-29,BEXPHARMA,Beximco Pharmaceuticals,Pharma,386.54,388.23,382.3,386.26,864716,3165,334003472.46
2010-09-30,BEXPHARMA,Beximco Pharmaceuticals,Pharma,401.33,404.7,388.06,394.06,665723,2005,262334756.29
2010-10-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,392.96,401.35,391.16,396.72,78231,4934,31035834.76
2010-10-04,BEXPHARMA,Beximco Pharmaceuticals,Pharma,376.05,386.2,375.65,384.46,755110,3604,290311631.68
2010-10-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,380.46,384.0,375.1,380.84,793858,1138,302335453.15
2010-10-06,BEXPHARMA,Beximco Pharmaceuticals,Pharma,389.47,394.18,379.96,387.11,833853,2217,322792600.78
2010-10-07,BEXPHARMA,Beximco Pharmaceuticals,Pharma,375.86,384.09,370.07,378.23,776001,4280,293509069.51
2010-10-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,374.68,378.95,370.91,376.91,841266,4663,317085236.92
2010-10-11,BEXPHARMA,Beximco Pharmaceuticals,Pharma,363.08,364.84,361.62,361.86,615799,481,222833440.29
2010-10-12,BEXPHARMA,Beximco Pharmaceuticals,Pharma,361.8,365.59,356.33,356.92,151229,4084,53977066.27
2010-10-13,BEXPHARMA,Beximco Pharmaceuticals,Pharma,373.02,373.73,362.69,364.96,165946,3962,60563545.01
2010-10-14,BEXPHARMA,Beximco Pharmaceuticals,Pharma,362.97,364.98,361.29,363.59,632497,3945,229967519.96
2010-10-15,BEXPHARMA,Beximco Pharmaceuticals,Pharma,366.42,366.71,359.6,359.81,681538,3113,245221073.17
2010-10-18,BEXPHARMA,Beximco Pharmaceuticals,Pharma,356.65,359.71,350.39,353.09,396975,1708,140168317.23
2010-10-19,BEXPHARMA,Beximco Pharmaceuticals,Pharma,349.56,353.01,347.59,350.31,48473,1117,16980448.1
2010-10-20,BEXPHARMA,Beximco Pharmaceuticals,Pharma,345.49,353.29,341.84,346.89,77539,726,26897415.81
2010-10-21,BEXPHARMA,Beximco Pharmaceuticals,Pharma,349.28,350.03,343.54,348.98,934934,3390,326269928.47
2010-10-22,BEXPHARMA,Beximco Pharmaceuticals,Pharma,364.0,365.07,359.45,360.86,54559,176,19688188.36
2010-10-25,BEXPHARMA,Beximco Pharmaceuticals,Pharma,365.99,370.2,365.53,366.27,503449,4257,184395920.96
2010-10-26,BEXPHARMA,Beximco Pharmaceuticals,Pharma,367.98,371.01,363.05,368.48,304309,2908,112132188.84
2010-10-27,BEXPHARMA,Beximco Pharmaceuticals,Pharma,362.87,366.99,360.19,364.54,490288,2726,178730071.75
2010-10-28,BEXPHARMA,Beximco Pharmaceuticals,Pharma,360.64,361.64,357.41,358.66,485069,3568,173973353.82
2010-10-29,BEXPHARMA,Beximco Pharmaceuticals,Pharma,360.06,361.97,350.29,354.74,729020,3510,258612513.8
2010-11-01,BEXPHARMA,Beximco Pharmaceuticals,Pharma,356.08,356.76,354.07,354.96,557170,1353,197771469.78
2010-11-02,BEXPHARMA,Beximco Pharmaceuticals,Pharma,358.76,360.06,354.01,358.35,622144,3113,222948053.25
2010-11-03,BEXPHARMA,Beximco Pharmaceuticals,Pharma,364.28,367.74,357.26,363.4,853924,3341,310315940.02
2010-11-04,BEXPHARMA,Beximco Pharmaceuticals,Pharma,374.26,375.58,372.82,373.18,626996,1329,233981555.79
2010-11-05,BEXPHARMA,Beximco Pharmaceuticals,Pharma,377.11,382.71,376.57,377.72,85015,145,32111489.61
2010-11-08,BEXPHARMA,Beximco Pharmaceuticals,Pharma,384.86,389.09,383.85,386.61,418886,4751,161946863.36
