date,code,name,sector,open,high,low,close,volume,trade,value
2010-02-09,TITASGAS,Titas Gas,Gas,473.59,477.2,470.42,477.09,883323,1420,421423003.05
2010-02-10,TITASGAS,Titas Gas,Gas,479.08,480.87,477.47,480.47,511111,2300,245574423.47
2010-02-11,TITASGAS,Titas Gas,Gas,485.42,488.43,483.84,484.82,429281,4997,208123250.17
2010-02-12,TITASGAS,Titas Gas,Gas,481.87,484.95,480.41,483.07,578430,717,279422349.09
2010-02-15,TITASGAS,Titas Gas,Gas,467.53,469.06,466.65,467.06,986692,543,460839432.71
2010-02-16,TITASGAS,Titas Gas,Gas,464.24,466.39,459.09,462.28,468576,3336,216613988.36
2010-02-17,TITASGAS,Titas Gas,Gas,465.48,467.89,460.75,461.87,631490,3777,291666955.52
2010-02-18,TITASGAS,Titas Gas,Gas,471.67,472.68,469.26,471.02,414019,3651,195010291.94
2010-02-19,TITASGAS,Titas Gas,Gas,472.85,472.86,472.31,472.64,661548,2721,312673673.08
2010-02-22,TITASGAS,Titas Gas,Gas,470.75,471.46,469.76,470.6,995921,2263,468676330.2
2010-02-23,TITASGAS,Titas Gas,Gas,470.86,471.77,467.96,470.41,404474,458,190269239.8
2010-02-24,TITASGAS,Titas Gas,Gas,475.01,476.72,467.71,469.34,539105,4267,253023889.37
2010-02-25,TITASGAS,Titas Gas,Gas,483.94,484.56,478.85,480.72,822017,2455,395160837.47
2010-02-26,TITASGAS,Titas Gas,Gas,472.4,476.89,470.49,476.54,553300,1212,263671564.15
2010-03-01,TITASGAS,Titas Gas,Gas,464.1,472.29,464.0,469.28,407933,2157,191433680.8
2010-03-02,TITASGAS,Titas Gas,Gas,465.92,471.68,459.47,466.24,896033,3645,417767238.97
2010-03-03,TITASGAS,Titas Gas,Gas,454.61,464.33,453.53,459.68,798224,2316,366927119.59
2010-03-04,TITASGAS,Titas Gas,Gas,469.28,472.13,467.99,468.82,697382,3888,326945123.13
2010-03-05,TITASGAS,Titas Gas,Gas,479.1,480.09,478.4,478.89,277002,2094,132653169.14
2010-03-08,TITASGAS,Titas Gas,Gas,487.97,489.25,482.99,487.09,195222,3301,95090194.55
2010-03-09,TITASGAS,Titas Gas,Gas,497.88,499.94,492.15,496.99,499422,1777,248205907.74
2010-03-10,TITASGAS,Titas Gas,Gas,483.22,493.63,481.1,489.14,262743,3811,128518092.8
2010-03-11,TITASGAS,Titas Gas,Gas,483.4,486.22,482.39,485.29,956076,4880,463972901.77
2010-03-12,TITASGAS,Titas Gas,Gas,483.97,488.66,481.89,486.71,384659,1980,187218130.15
2010-03-15,TITASGAS,Titas Gas,Gas,493.85,498.39,486.12,491.16,832581,2907,408933691.21
2010-03-16,TITASGAS,Titas Gas,Gas,493.86,497.97,487.66,496.25,321922,3763,159752780.97
2010-03-17,TITASGAS,Titas Gas,Gas,503.43,509.31,500.26,507.37,58444,568,29653000.2
2010-03-18,TITASGAS,Titas Gas,Gas,512.82,513.46,503.94,509.4,807532,420,411357102.74
2010-03-19,TITASGAS,Titas Gas,Gas,517.53,521.5,508.54,513.94,104303,839,53605679.71
2010-03-22,TITASGAS,Titas Gas,Gas,525.8,529.23,520.83,524.23,961054,3324,503815781.22
2010-03-23,TITASGAS,Titas Gas,Gas,523.09,527.93,518.0,521.63,466738,3457,243464364.15
2010-03-24,TITASGAS,Titas Gas,Gas,519.46,521.91,517.46,520.97,130484,1202,67977672.95
2010-03-25,TITASGAS,Titas Gas,Gas,516.31,516.82,507.82,514.4,287983,1116,148139604.7
2010-03-26,TITASGAS,Titas Gas,Gas,499.87,500.72,493.84,497.56,329631,2251,164010811.31
2010-03-29,TITASGAS,Titas Gas,Gas,498.34,499.63,496.76,497.12,858569,3115,426813771.82
2010-03-30,TITASGAS,Titas Gas,Gas,506.34,508.54,506.14,506.67,842099,265,426663886.93
2010-03-31,TITASGAS,Titas Gas,Gas,505.35,507.3,500.89,505.25,150699,1508,76141239.05
2010-04-01,TITASGAS,Titas Gas,Gas,504.79,504.96,495.41,501.44,802334,1029,402324849.27
2010-04-02,TITASGAS,Titas Gas,Gas,513.79,520.03,507.47,510.56,719832,390,367520340.16
2010-04-05,TITASGAS,Titas Gas,Gas,514.93,515.36,510.88,513.17,97071,4714,49813478.38
2010-04-06,TITASGAS,Titas Gas,Gas,511.59,518.41,508.59,514.93,525173,929,270427753.11
2010-04-07,TITASGAS,Titas Gas,Gas,502.74,504.49,501.97,503.07,498233,3426,250644894.83
2010-04-08,TITASGAS,Titas Gas,Gas,508.68,514.08,505.05,510.6,517782,2441,264381976.8
2010-04-09,TITASGAS,Titas Gas,Gas,493.69,498.86,489.57,492.5,864861,289,425939994.37
2010-04-12,TITASGAS,Titas Gas,Gas,494.08,500.66,493.19,497.74,736997,1998,366831432.06
2010-04-13,TITASGAS,Titas Gas,Gas,500.43,507.71,493.62,500.98,770997,1969,386253726.16
2010-04-14,TITASGAS,Titas Gas,Gas,510.31,518.24,509.51,516.24,709654,4618,366350163.92
2010-04-15,TITASGAS,Titas Gas,Gas,519.08,519.16,515.26,519.08,201603,185,104647080.48
2010-04-16,TITASGAS,Titas Gas,Gas,509.94,512.8,509.3,512.22,260954,2562,133667080.25
2010-04-19,TITASGAS,Titas Gas,Gas,506.47,508.84,505.32,506.67,557419,3441,282427666.93
2010-04-20,TITASGAS,Titas Gas,Gas,510.82,514.14,509.74,511.19,306668,4290,156766130.67
2010-04-21,TITASGAS,Titas Gas,Gas,498.93,501.21,489.94,498.14,800352,4997,398690878.25
2010-04-22,TITASGAS,Titas Gas,Gas,489.0,496.49,485.44,491.17,847310,1880,416169300.04
2010-04-23,TITASGAS,Titas Gas,Gas,486.38,489.0,485.37,486.82,896210,3952,436295764.81
2010-04-26,TITASGAS,Titas Gas,Gas,496.64,496.89,484.08,489.39,715419,2893,350117097.63
2010-04-27,TITASGAS,Titas Gas,Gas,499.09,505.79,488.96,496.42,791236,1134,392787846.03
2010-04-28,TITASGAS,Titas Gas,Gas,498.82,500.92,496.05,497.14,743157,2022,369455174.73
2010-04-29,TITASGAS,Titas Gas,Gas,499.87,505.9,489.8,500.6,178369,1917,89291198.24
2010-04-30,TITASGAS,Titas Gas,Gas,495.1,501.51,494.77,496.72,471045,211,233978623.37
2010-05-03,TITASGAS,Titas Gas,Gas,494.58,495.64,493.33,493.99,130373,4652,64402518.07
2010-05-04,TITASGAS,Titas Gas,Gas,480.09,481.23,479.21,481.16,454562,952,218717703.46
2010-05-05,TITASGAS,Titas Gas,Gas,480.97,486.72,479.59,482.99,895174,1344,432355919.21
2010-05-06,TITASGAS,Titas Gas,Gas,490.44,493.69,483.49,484.48,321036,4167,155536140.62
2010-05-07,TITASGAS,Titas Gas,Gas,494.4,496.43,491.35,495.15,804532,3187,398361366.37
2010-05-10,TITASGAS,Titas Gas,Gas,488.5,489.04,481.91,484.51,288746,4338,139900552.43
2010-05-11,TITASGAS,Titas Gas,Gas,504.62,505.24,497.89,501.12,304843,587,152763599.48
2010-05-12,TITASGAS,Titas Gas,Gas,500.73,502.79,499.89,500.85,301736,4815,151124289.73
2010-05-13,TITASGAS,Titas Gas,Gas,501.7,506.0,501.69,502.34,634301,761,318632521.21
2010-05-14,TITASGAS,Titas Gas,Gas,511.76,512.32,507.52,508.36,485602,2814,246859957.87
2010-05-17,TITASGAS,Titas Gas,Gas,520.72,525.86,515.48,522.57,253745,3977,132599202.24
2010-05-18,TITASGAS,Titas Gas,Gas,531.02,532.75,522.52,527.01,937957,3148,494315406.8
2010-05-19,TITASGAS,Titas Gas,Gas,519.46,522.02,509.14,519.48,133456,1502,69327146.12
2010-05-20,TITASGAS,Titas Gas,Gas,514.76,523.58,509.38,514.24,898021,1515,461796724.56
2010-05-21,TITASGAS,Titas Gas,Gas,502.91,508.66,496.1,502.0,597091,4967,299739162.27
2010-05-24,TITASGAS,Titas Gas,Gas,520.33,525.85,516.72,517.13,900615,3548,465735406.55
2010-05-25,TITASGAS,Titas Gas,Gas,512.12,512.3,511.3,511.83,772604,2023,395442177.02
2010-05-26,TITASGAS,Titas Gas,Gas,512.06,514.32,502.3,509.31,886024,3340,451258296.44
2010-05-27,TITASGAS,Titas Gas,Gas,511.63,513.46,501.01,507.01,753858,1933,382212579.51
2010-05-28,TITASGAS,Titas Gas,Gas,498.08,498.6,497.51,497.68,173728,2632,86460203.71
2010-05-31,TITASGAS,Titas Gas,Gas,494.22,497.74,492.99,495.41,397774,2834,197060239.6
2010-06-01,TITASGAS,Titas Gas,Gas,491.9,493.55,482.0,490.25,925981,843,453964081.54
2010-06-02,TITASGAS,Titas Gas,Gas,489.43,496.39,485.85,491.13,652457,2469,320443434.04
2010-06-03,TITASGAS,Titas Gas,Gas,480.67,484.17,478.83,480.4,57209,2037,27483280.89
2010-06-04,TITASGAS,Titas Gas,Gas,471.18,478.55,470.04,475.51,122513,955,58256275.77
2010-06-07,TITASGAS,Titas Gas,Gas,460.72,471.17,458.51,466.57,807999,4616,376984850.49
2010-06-08,TITASGAS,Titas Gas,Gas,452.02,463.08,449.64,459.79,721649,348,331805838.54
2010-06-09,TITASGAS,Titas Gas,Gas,459.26,460.21,457.06,458.39,662209,2497,303549017.77
2010-06-10,TITASGAS,Titas Gas,Gas,463.23,465.27,459.8,461.97,532444,4695,245971365.02
2010-06-11,TITASGAS,Titas Gas,Gas,463.91,466.26,451.57,459.22,396306,642,181989861.87
2010-06-14,TITASGAS,Titas Gas,Gas,460.26,461.35,456.78,459.03,281744,3381,129328639.39
2010-06-15,TITASGAS,Titas Gas,Gas,472.59,472.84,465.16,469.49,727161,704,341394893.8
2010-06-16,TITASGAS,Titas Gas,Gas,473.31,473.78,468.9,469.94,592077,1254,278241841.41
2010-06-17,TITASGAS,Titas Gas,Gas,483.15,483.87,474.28,474.87,815526,1880,387266531.28
2010-06-18,TITASGAS,Titas Gas,Gas,476.1,479.61,473.13,476.25,797269,4171,379696549.82
2010-06-21,TITASGAS,Titas Gas,Gas,493.09,493.62,480.4,487.17,827744,668,403252377.43
2010-06-22,TITASGAS,Titas Gas,Gas,490.33,497.09,488.26,492.26,354649,232,174577846.58
2010-06-23,TITASGAS,Titas Gas,Gas,489.3,489.38,482.01,486.61,468106,1539,227783305.52
2010-06-24,TITASGAS,Titas Gas,Gas,492.87,495.19,492.4,493.8,951273,1755,469742355.03
2010-06-25,TITASGAS,Titas Gas,Gas,488.45,488.71,484.16,487.17,882702,2262,430029260.42
2010-06-28,TITASGAS,Titas Gas,Gas,494.49,496.14,493.29,494.91,175389,2126,86801206.53
2010-06-29,TITASGAS,Titas Gas,Gas,489.3,495.15,486.64,495.05,13740,3758,6801980.63
2010-06-30,TITASGAS,Titas Gas,Gas,485.66,486.57,480.03,482.2,476815,1473,229920697.52
2010-07-01,TITASGAS,Titas Gas,Gas,486.68,492.62,481.2,487.47,426173,3989,207744893.06
2010-07-02,TITASGAS,Titas Gas,Gas,485.38,491.3,485.35,486.91,673456,469,327910954.3
2010-07-05,TITASGAS,Titas Gas,Gas,478.62,481.69,478.22,480.44,770200,1766,370031387.39
2010-07-06,TITASGAS,Titas Gas,Gas,489.02,490.92,486.23,487.61,281354,1268,137190014.34
2010-07-07,TITASGAS,Titas Gas,Gas,472.3,487.18,472.29,479.25,722692,2251,346349649.37
2010-07-08,TITASGAS,Titas Gas,Gas,479.16,481.55,473.93,478.91,654802,446,313592713.85
2010-07-09,TITASGAS,Titas Gas,Gas,485.87,486.59,484.39,484.6,648174,3357,314107718.91
2010-07-12,TITASGAS,Titas Gas,Gas,487.76,490.36,486.33,488.32,837727,1863,409080968.37
2010-07-13,TITASGAS,Titas Gas,Gas,479.98,482.2,469.5,477.27,911528,4773,435045165.65
2010-07-14,TITASGAS,Titas Gas,Gas,482.88,486.82,479.06,484.79,509310,1452,246910853.57
2010-07-15,TITASGAS,Titas Gas,Gas,487.15,495.39,483.16,488.69,604452,1776,295386798.32
2010-07-16,TITASGAS,Titas Gas,Gas,489.89,499.45,477.84,488.05,813474,1147,397012228.94
2010-07-19,TITASGAS,Titas Gas,Gas,490.11,493.21,484.73,491.96,902566,3891,444030243.46
2010-07-20,TITASGAS,Titas Gas,Gas,493.48,501.64,492.42,497.76,319963,4459,159265803.41
2010-07-21,TITASGAS,Titas Gas,Gas,504.95,507.08,499.78,506.59,565757,1167,286606141.2
2010-07-22,TITASGAS,Titas Gas,Gas,509.05,510.62,504.33,506.32,177892,1329,90070779.46
2010-07-23,TITASGAS,Titas Gas,Gas,505.0,510.38,501.69,505.05,107854,1707,54471860.59
2010-07-26,TITASGAS,Titas Gas,Gas,510.72,512.55,504.68,506.59,485644,4704,246022940.21
2010-07-27,TITASGAS,Titas Gas,Gas,509.24,515.04,508.24,513.75,56589,2930,29072561.85
2010-07-28,TITASGAS,Titas Gas,Gas,516.84,517.34,511.38,515.14,649019,865,334332872.17
2010-07-29,TITASGAS,Titas Gas,Gas,510.0,514.34,504.45,505.54,82669,435,41792851.66
2010-07-30,TITASGAS,Titas Gas,Gas,511.82,512.37,505.78,508.26,79927,194,40623807.31
2010-08-02,TITASGAS,Titas Gas,Gas,529.93,530.02,520.94,523.91,491196,4088,257341766.1
2010-08-03,TITASGAS,Titas Gas,Gas,525.26,529.37,511.97,521.22,781660,109,407414109.03
2010-08-04,TITASGAS,Titas Gas,Gas,528.81,531.4,528.78,530.06,649688,4271,344372054.39
2010-08-05,TITASGAS,Titas Gas,Gas,531.49,532.46,527.48,530.55,787292,4154,417699451.26
2010-08-06,TITASGAS,Titas Gas,Gas,553.93,555.32,544.82,548.19,756184,2614,414532457.62
2010-08-09,TITASGAS,Titas Gas,Gas,550.2,553.28,542.64,547.04,503417,4682,275391449.96
2010-08-10,TITASGAS,Titas Gas,Gas,566.57,567.34,561.71,565.67,957217,3023,541472146.73
2010-08-11,TITASGAS,Titas Gas,Gas,551.04,551.48,549.94,550.51,963424,3231,530375570.37
2010-08-12,TITASGAS,Titas Gas,Gas,557.0,561.74,554.93,559.57,392034,3149,219371033.65
2010-08-13,TITASGAS,Titas Gas,Gas,542.3,549.45,540.13,543.66,535778,4444,291282408.61
2010-08-16,TITASGAS,Titas Gas,Gas,537.66,537.66,533.16,535.53,138791,2447,74327328.68
2010-08-17,TITASGAS,Titas Gas,Gas,540.45,550.86,535.06,541.72,623251,3914,337627125.48
2010-08-18,TITASGAS,Titas Gas,Gas,535.06,541.39,529.03,536.61,319205,162,171287310.37
2010-08-19,TITASGAS,Titas Gas,Gas,540.12,541.0,537.69,537.92,646980,4520,348021507.81
2010-08-20,TITASGAS,Titas Gas,Gas,536.31,536.35,527.05,530.54,755439,682,400791684.57
2010-08-23,TITASGAS,Titas Gas,Gas,536.81,540.59,529.72,533.76,263984,151,140904052.79
2010-08-24,TITASGAS,Titas Gas,Gas,528.67,532.92,527.51,531.28,533354,1427,283362486.77
2010-08-25,TITASGAS,Titas Gas,Gas,533.37,536.37,532.02,536.0,829641,3135,444686165.63
2010-08-26,TITASGAS,Titas Gas,Gas,541.45,543.54,537.04,538.19,583564,2083,314066094.41
2010-08-27,TITASGAS,Titas Gas,Gas,537.8,548.94,526.12,537.07,232888,1184,125076041.42
2010-08-30,TITASGAS,Titas Gas,Gas,532.32,538.94,530.6,535.19,446319,4957,238863709.19
2010-08-31,TITASGAS,Titas Gas,Gas,530.51,539.1,528.44,532.56,823451,1809,438538871.53
2010-09-01,TITASGAS,Titas Gas,Gas,512.59,513.39,511.3,512.01,999583,935,511795622.87
2010-09-02,TITASGAS,Titas Gas,Gas,525.92,526.3,525.85,526.17,476733,1373,250844844.78
2010-09-03,TITASGAS,Titas Gas,Gas,530.58,540.8,529.27,534.54,791773,2862,423231842.29
2010-09-06,TITASGAS,Titas Gas,Gas,528.73,534.73,527.16,533.58,734147,2252,391726434.3
2010-09-07,TITASGAS,Titas Gas,Gas,553.95,555.57,547.11,547.31,756499,4055,414039243.93
2010-09-08,TITASGAS,Titas Gas,Gas,557.06,559.31,546.26,547.11,81113,276,44377738.67
2010-09-09,TITASGAS,Titas Gas,Gas,559.62,562.8,550.37,555.87,823180,3322,457579342.45
2010-09-10,TITASGAS,Titas Gas,Gas,580.84,585.35,576.35,578.29,807065,196,466721278.21
2010-09-13,TITASGAS,Titas Gas,Gas,592.64,594.11,591.94,593.66,219014,3894,130019798.88
2010-09-14,TITASGAS,Titas Gas,Gas,600.29,605.68,598.71,602.82,686201,4287,413654450.83
2010-09-15,TITASGAS,Titas Gas,Gas,598.84,610.52,595.29,603.36,244385,4532,147452140.73
2010-09-16,TITASGAS,Titas Gas,Gas,598.96,601.8,596.16,598.91,368701,1742,220819047.4
2010-09-17,TITASGAS,Titas Gas,Gas,596.27,606.4,591.73,594.84,225702,232,134256936.61
2010-09-20,TITASGAS,Titas Gas,Gas,622.89,623.92,612.48,613.75,462614,2925,283928013.52
2010-09-21,TITASGAS,Titas Gas,Gas,616.21,624.16,615.5,620.89,711270,4097,441621221.01
2010-09-22,TITASGAS,Titas Gas,Gas,610.53,619.07,609.45,615.02,530802,1072,326455779.7
2010-09-23,TITASGAS,Titas Gas,Gas,611.49,611.79,600.88,606.86,294931,1418,178983286.88
2010-09-24,TITASGAS,Titas Gas,Gas,609.0,613.63,607.79,612.59,350570,1291,214756083.04
2010-09-27,TITASGAS,Titas Gas,Gas,619.59,628.07,612.92,620.03,854296,2640,529690931.93
2010-09-28,TITASGAS,Titas Gas,Gas,630.4,632.0,621.18,629.08,230721,4210,145141175.52
2010-09-29,TITASGAS,Titas Gas,Gas,636.89,637.43,635.87,637.17,336411,3960,214350553.21
2010-09-30,TITASGAS,Titas Gas,Gas,634.34,642.18,628.19,633.66,100275,780,63540490.01
2010-10-01,TITASGAS,Titas Gas,Gas,615.01,617.56,611.25,612.81,200438,2690,122829974.22
2010-10-04,TITASGAS,Titas Gas,Gas,618.65,625.68,618.0,623.92,466439,2288,291018926.62
2010-10-05,TITASGAS,Titas Gas,Gas,614.77,625.77,614.37,621.17,949252,768,589647450.29
2010-10-06,TITASGAS,Titas Gas,Gas,621.52,624.31,615.6,619.67,355183,205,220097508.6
2010-10-07,TITASGAS,Titas Gas,Gas,640.32,643.32,633.54,634.66,118351,2970,75113052.9
2010-10-08,TITASGAS,Titas Gas,Gas,632.87,650.17,629.74,641.65,745830,4491,478558344.25
2010-10-11,TITASGAS,Titas Gas,Gas,648.35,650.6,637.35,642.47,226290,2194,145383717.94
2010-10-12,TITASGAS,Titas Gas,Gas,633.23,656.36,628.29,642.07,79703,4079,51174954.56
2010-10-13,TITASGAS,Titas Gas,Gas,647.56,649.94,639.91,643.26,862293,1188,554676631.25
2010-10-14,TITASGAS,Titas Gas,Gas,635.74,644.78,635.21,639.65,487856,3037,312056434.61
2010-10-15,TITASGAS,Titas Gas,Gas,645.22,654.36,644.15,647.34,112010,396,72509091.72
2010-10-18,TITASGAS,Titas Gas,Gas,675.5,676.87,668.82,669.6,170148,983,113931470.68
2010-10-19,TITASGAS,Titas Gas,Gas,664.41,664.92,655.35,657.09,829972,3884,545363034.72
2010-10-20,TITASGAS,Titas Gas,Gas,650.97,651.77,637.58,641.53,689596,552,442393117.9
2010-10-21,TITASGAS,Titas Gas,Gas,638.84,639.09,636.92,638.48,564446,273,360388505.26
2010-10-22,TITASGAS,Titas Gas,Gas,637.19,648.02,634.8,639.81,777496,532,497446281.11
2010-10-25,TITASGAS,Titas Gas,Gas,627.26,627.45,617.57,617.58,374680,905,231396230.04
2010-10-26,TITASGAS,Titas Gas,Gas,602.08,603.19,599.6,601.21,942307,3571,566523983.49
2010-10-27,TITASGAS,Titas Gas,Gas,612.17,619.94,611.21,615.06,848302,1610,521756198.49
2010-10-28,TITASGAS,Titas Gas,Gas,627.0,627.7,620.84,627.23,365398,1957,229190394.51
2010-10-29,TITASGAS,Titas Gas,Gas,619.7,631.97,609.54,620.94,425993,789,264514083.84
2010-11-01,TITASGAS,Titas Gas,Gas,624.79,625.25,615.72,617.09,933943,3686,576325537.24
2010-11-02,TITASGAS,Titas Gas,Gas,617.64,624.3,612.0,616.09,382350,505,235560784.47
2010-11-03,TITASGAS,Titas Gas,Gas,612.08,617.3,610.06,612.47,993690,4272,608607597.27
2010-11-04,TITASGAS,Titas Gas,Gas,616.04,617.88,615.44,616.48,640181,2481,394657558.8
2010-11-05,TITASGAS,Titas Gas,Gas,606.64,616.79,605.51,605.76,199720,1325,120981408.45
2010-11-08,TITASGAS,Titas Gas,Gas,613.81,617.38,608.38,615.99,545067,1246,335756100.33
2010-11-09,TITASGAS,Titas Gas,Gas,590.89,601.39,583.88,590.87,912924,3057,539414978.24
2010-11-10,TITASGAS,Titas Gas,Gas,589.85,593.85,588.22,589.29,168529,3326,99313199.06
2010-11-11,TITASGAS,Titas Gas,Gas,575.72,584.28,575.05,579.44,744321,148,431288986.03
2010-11-12,TITASGAS,Titas Gas,Gas,575.19,580.74,572.84,578.58,568585,1666,328969221.79
2010-11-15,TITASGAS,Titas Gas,Gas,571.69,579.58,571.56,574.77,82728,4370,47549722.07
2010-11-16,TITASGAS,Titas Gas,Gas,577.15,578.12,569.56,570.01,13704,3612,7811433.4
2010-11-17,TITASGAS,Titas Gas,Gas,578.74,586.2,572.01,578.03,641879,3318,371024896.71
2010-11-18,TITASGAS,Titas Gas,Gas,595.72,595.82,593.82,593.82,902536,426,535947421.86
2010-11-19,TITASGAS,Titas Gas,Gas,575.84,587.95,574.35,584.65,180907,2038,105767442.49
2010-11-22,TITASGAS,Titas Gas,Gas,587.94,595.34,586.3,591.57,771388,2914,456330155.81
2010-11-23,TITASGAS,Titas Gas,Gas,586.87,595.57,581.76,591.96,359351,757,212722403.57
2010-11-24,TITASGAS,Titas Gas,Gas,600.05,604.66,588.83,598.54,985564,2059,589901251.66
2010-11-25,TITASGAS,Titas Gas,Gas,606.76,613.35,603.9,607.03,100763,4652,61165879.25
2010-11-26,TITASGAS,Titas Gas,Gas,629.86,631.5,620.0,625.71,175641,1837,109899908.48
2010-11-29,TITASGAS,Titas Gas,Gas,640.75,648.41,639.96,644.92,44349,4368,28601561.49
2010-11-30,TITASGAS,Titas Gas,Gas,659.1,664.38,648.93,658.46,121336,2713,79895448.1
2010-12-01,TITASGAS,Titas Gas,Gas,641.71,650.59,639.27,645.73,101914,2715,65809266.62
2010-12-02,TITASGAS,Titas Gas,Gas,653.66,659.33,651.03,655.69,619958,4747,406498645.69
2010-12-03,TITASGAS,Titas Gas,Gas,648.77,656.24,648.0,653.3,375079,3632,245038692.59
2010-12-06,TITASGAS,Titas Gas,Gas,670.93,671.53,666.15,668.47,578127,1547,386457886.44
2010-12-07,TITASGAS,Titas Gas,Gas,682.24,687.11,681.1,687.02,451679,350,310313644.26
2010-12-08,TITASGAS,Titas Gas,Gas,699.11,708.55,681.6,695.69,12468,756,8673819.94
2010-12-09,TITASGAS,Titas Gas,Gas,705.08,714.69,702.19,706.55,70322,1546,49686076.82
2010-12-10,TITASGAS,Titas Gas,Gas,718.77,723.94,712.38,715.62,302624,4431,216563305.69
2010-12-13,TITASGAS,Titas Gas,Gas,726.3,730.29,713.38,720.83,197432,3070,142315424.85
2010-12-14,TITASGAS,Titas Gas,Gas,715.02,718.53,713.33,717.37,228522,857,163935819.79
2010-12-15,TITASGAS,Titas Gas,Gas,685.42,697.73,685.06,694.28,900641,265,625296780.34
2010-12-16,TITASGAS,Titas Gas,Gas,685.44,692.72,678.91,685.38,389040,1452,266639713.86
2010-12-17,TITASGAS,Titas Gas,Gas,699.87,704.13,699.63,699.85,51105,1036,35766066.64
2010-12-20,TITASGAS,Titas Gas,Gas,693.09,698.94,690.1,690.71,446664,4181,308514889.7
2010-12-21,TITASGAS,Titas Gas,Gas,698.59,702.97,690.19,692.33,800016,2026,553872959.71
2010-12-22,TITASGAS,Titas Gas,Gas,691.47,699.43,691.2,695.94,723453,1776,503478064.72
2010-12-23,TITASGAS,Titas Gas,Gas,688.27,694.32,687.0,687.91,762852,219,524776362.83
2010-12-24,TITASGAS,Titas Gas,Gas,685.97,698.04,684.63,686.25,784083,1407,538076643.86
2010-12-27,TITASGAS,Titas Gas,Gas,687.69,692.79,684.68,690.92,75644,1591,52263765.99
2010-12-28,TITASGAS,Titas Gas,Gas,686.37,696.78,686.35,696.05,483445,2640,336501528.13
2010-12-29,TITASGAS,Titas Gas,Gas,713.67,719.49,710.24,711.68,287716,1716,204761129.06
2010-12-30,TITASGAS,Titas Gas,Gas,723.43,726.34,714.11,724.69,584547,1145,423614328.29
2010-12-31,TITASGAS,Titas Gas,Gas,733.3,745.92,730.57,737.96,70172,459,51783994.95
2011-01-03,TITASGAS,Titas Gas,Gas,750.53,752.49,745.89,747.06,478045,4329,357126235.36
2011-01-04,TITASGAS,Titas Gas,Gas,744.33,746.39,734.06,743.59,304757,3572,226613775.6
2011-01-05,TITASGAS,Titas Gas,Gas,715.81,736.9,715.0,724.79,249001,1568,180474430.82
