date,code,name,sector,open,high,low,close,volume,trade,value
2010-03-09,ACI,Advanced Chemical Industries,Pharma,303.03,304.62,302.58,303.34,343179,494,104099243.61
2010-03-10,ACI,Advanced Chemical Industries,Pharma,303.24,303.42,301.78,302.01,60252,1934,18196487.71
2010-03-11,ACI,Advanced Chemical Industries,Pharma,297.62,298.47,297.43,297.44,159280,3208,47376139.31
2010-03-12,ACI,Advanced Chemical Industries,Pharma,294.84,296.13,294.1,294.32,304003,4942,89475221.74
2010-03-15,ACI,Advanced Chemical Industries,Pharma,290.37,294.39,290.1,292.25,796205,1760,232689276.55
2010-03-16,ACI,Advanced Chemical Industries,Pharma,289.5,289.66,289.31,289.43,351923,1157,101855878.29
2010-03-17,ACI,Advanced Chemical Industries,Pharma,278.02,283.59,277.64,280.9,711754,3508,199932944.66
2010-03-18,ACI,Advanced Chemical Industries,Pharma,280.01,280.05,278.78,279.37,382520,397,106864949.96
2010-03-19,ACI,Advanced Chemical Industries,Pharma,278.45,279.36,275.87,277.03,561119,2884,155444355.35
2010-03-22,ACI,Advanced Chemical Industries,Pharma,281.39,281.95,279.17,279.6,18248,4747,5102190.64
2010-03-23,ACI,Advanced Chemical Industries,Pharma,279.91,282.36,279.36,281.14,225455,4938,63383905.71
2010-03-24,ACI,Advanced Chemical Industries,Pharma,285.56,288.53,284.86,287.7,550746,978,158449441.29
2010-03-25,ACI,Advanced Chemical Industries,Pharma,287.88,289.35,284.19,288.04,752967,1892,216886521.94
2010-03-26,ACI,Advanced Chemical Industries,Pharma,290.76,294.54,290.75,292.23,430276,4386,125739076.73
2010-03-29,ACI,Advanced Chemical Industries,Pharma,296.5,297.06,293.75,294.82,360487,4342,106279287.45
2010-03-30,ACI,Advanced Chemical Industries,Pharma,296.87,297.05,295.63,296.56,877760,1660,260304305.27
2010-03-31,ACI,Advanced Chemical Industries,Pharma,296.67,298.97,296.29,298.79,532688,4967,159164219.56
2010-04-01,ACI,Advanced Chemical Industries,Pharma,298.11,301.52,297.8,299.6,571619,1198,171256454.12
2010-04-02,ACI,Advanced Chemical Industries,Pharma,305.0,305.21,301.14,302.63,895986,3549,271147906.0
2010-04-05,ACI,Advanced Chemical Industries,Pharma,309.35,310.22,304.33,307.28,864316,3235,265585095.81
2010-04-06,ACI,Advanced Chemical Industries,Pharma,307.11,308.56,306.01,308.18,516217,4339,159088494.88
2010-04-07,ACI,Advanced Chemical Industries,Pharma,306.68,309.01,303.59,305.38,432612,4443,132109936.27
2010-04-08,ACI,Advanced Chemical Industries,Pharma,297.39,299.75,296.77,299.73,266181,1416,79782556.22
2010-04-09,ACI,Advanced Chemical Industries,Pharma,303.32,303.72,300.41,302.01,349532,3722,105562457.0
2010-04-12,ACI,Advanced Chemical Industries,Pharma,297.94,300.95,295.55,298.3,558265,3473,166530986.53
2010-04-13,ACI,Advanced Chemical Industries,Pharma,298.5,299.05,294.52,297.69,991783,2535,295248751.46
2010-04-14,ACI,Advanced Chemical Industries,Pharma,301.89,302.57,295.49,299.44,715166,907,214149873.59
2010-04-15,ACI,Advanced Chemical Industries,Pharma,297.08,297.16,295.69,295.82,304415,2038,90052010.34
2010-04-16,ACI,Advanced Chemical Industries,Pharma,299.41,300.44,297.24,298.55,909023,3931,271385658.17
2010-04-19,ACI,Advanced Chemical Industries,Pharma,297.24,300.01,294.83,296.48,639960,1750,189732584.04
2010-04-20,ACI,Advanced Chemical Industries,Pharma,290.63,291.37,289.9,290.05,613502,846,177946731.91
2010-04-21,ACI,Advanced Chemical Industries,Pharma,298.24,298.61,295.92,298.1,100643,4992,30001922.49
2010-04-22,ACI,Advanced Chemical Industries,Pharma,297.46,297.62,294.9,296.8,893694,4726,265248534.47
2010-04-23,ACI,Advanced Chemical Industries,Pharma,301.49,303.52,298.52,299.47,461777,4487,138286890.52
2010-04-26,ACI,Advanced Chemical Industries,Pharma,299.48,300.05,298.06,299.54,95356,2638,28562708.38
2010-04-27,ACI,Advanced Chemical Industries,Pharma,300.81,304.04,295.86,300.3,923584,4903,277354353.07
2010-04-28,ACI,Advanced Chemical Industries,Pharma,297.2,297.85,296.5,297.09,575958,2746,171113821.69
2010-04-29,ACI,Advanced Chemical Industries,Pharma,295.17,297.42,291.22,294.11,351447,1869,103363763.87
2010-04-30,ACI,Advanced Chemical Industries,Pharma,294.17,295.29,292.31,293.24,228670,4863,67055196.3
2010-05-03,ACI,Advanced Chemical Industries,Pharma,289.59,290.07,288.43,290.02,272904,4023,79148545.08
2010-05-04,ACI,Advanced Chemical Industries,Pharma,288.3,292.52,286.21,290.18,236944,1359,68755923.61
2010-05-05,ACI,Advanced Chemical Industries,Pharma,298.1,304.14,297.2,299.76,598492,1240,179406286.02
2010-05-06,ACI,Advanced Chemical Industries,Pharma,296.94,301.81,296.62,301.68,114036,2190,34401973.07
2010-05-07,ACI,Advanced Chemical Industries,Pharma,302.6,304.15,301.97,303.15,363190,2209,110102767.44
2010-05-10,ACI,Advanced Chemical Industries,Pharma,304.77,308.27,303.76,304.59,363827,1420,110818263.17
2010-05-11,ACI,Advanced Chemical Industries,Pharma,312.34,312.68,309.67,311.53,511326,2331,159295117.44
2010-05-12,ACI,Advanced Chemical Industries,Pharma,306.0,306.97,303.4,305.58,901629,4081,275520561.06
2010-05-13,ACI,Advanced Chemical Industries,Pharma,304.93,307.75,304.44,306.73,552754,3152,169546625.06
2010-05-14,ACI,Advanced Chemical Industries,Pharma,307.77,308.29,302.66,304.0,517765,742,157400229.26
2010-05-17,ACI,Advanced Chemical Industries,Pharma,303.71,304.67,299.6,302.89,130491,3878,39524215.53
2010-05-18,ACI,Advanced Chemical Industries,Pharma,305.26,305.52,302.07,305.45,160906,2408,49148040.28
2010-05-19,ACI,Advanced Chemical Industries,Pharma,301.84,304.48,301.47,303.74,650046,4954,197447574.41
2010-05-20,ACI,Advanced Chemical Industries,Pharma,305.49,306.63,304.27,305.56,394750,1679,120619612.63
2010-05-21,ACI,Advanced Chemical Industries,Pharma,307.8,308.41,307.68,308.16,716243,916,220714611.92
2010-05-24,ACI,Advanced Chemical Industries,Pharma,309.14,310.88,308.15,308.63,100227,3140,30932881.91
2010-05-25,ACI,Advanced Chemical Industries,Pharma,313.31,313.51,309.06,311.27,966650,2678,300891392.64
2010-05-26,ACI,Advanced Chemical Industries,Pharma,310.83,312.76,309.2,311.08,906503,3964,281995291.31
2010-05-27,ACI,Advanced Chemical Industries,Pharma,302.35,309.56,302.13,305.88,431500,112,131986299.95
2010-05-28,ACI,Advanced Chemical Industries,Pharma,302.72,304.26,297.95,301.6,317004,2648,95609377.42
2010-05-31,ACI,Advanced Chemical Industries,Pharma,303.81,306.31,299.83,303.07,972317,2470,294683595.24
2010-06-01,ACI,Advanced Chemical Industries,Pharma,297.83,297.99,296.39,297.86,803699,2119,239390228.16
2010-06-02,ACI,Advanced Chemical Industries,Pharma,308.09,308.93,307.51,307.55,37484,2160,11528311.46
2010-06-03,ACI,Advanced Chemical Industries,Pharma,296.78,300.46,295.37,298.82,654938,300,195706714.6
2010-06-04,ACI,Advanced Chemical Industries,Pharma,296.73,301.48,294.46,297.5,397180,1621,118162104.4
2010-06-07,ACI,Advanced Chemical Industries,Pharma,291.81,291.97,284.84,289.24,647523,448,187291473.7
2010-06-08,ACI,Advanced Chemical Industries,Pharma,287.4,291.22,286.37,288.2,555935,2992,160221155.5
2010-06-09,ACI,Advanced Chemical Industries,Pharma,284.94,288.64,284.84,287.19,814136,4793,233814378.69
2010-06-10,ACI,Advanced Chemical Industries,Pharma,284.44,286.64,284.08,284.21,174505,4165,49596322.75
2010-06-11,ACI,Advanced Chemical Industries,Pharma,281.83,283.61,279.31,283.18,509256,994,144213129.6
2010-06-14,ACI,Advanced Chemical Industries,Pharma,285.38,290.65,283.34,285.97,498911,4803,142675932.53
2010-06-15,ACI,Advanced Chemical Industries,Pharma,290.05,290.25,284.26,288.75,812015,3622,234471380.79
2010-06-16,ACI,Advanced Chemical Industries,Pharma,283.96,285.15,283.77,284.12,805685,1685,228914791.57
2010-06-17,ACI,Advanced Chemical Industries,Pharma,288.98,289.53,284.85,286.12,567570,1560,162391410.3
2010-06-18,ACI,Advanced Chemical Industries,Pharma,283.75,284.47,283.3,283.41,496201,686,140630698.52
2010-06-21,ACI,Advanced Chemical Industries,Pharma,285.75,286.19,281.56,284.46,58372,1903,16604597.33
2010-06-22,ACI,Advanced Chemical Industries,Pharma,280.75,281.1,279.46,280.3,751040,3643,210514791.38
2010-06-23,ACI,Advanced Chemical Industries,Pharma,281.63,285.02,281.13,282.24,700994,3433,197846603.04
2010-06-24,ACI,Advanced Chemical Industries,Pharma,284.45,285.02,282.04,283.93,794201,3949,225498226.73
2010-06-25,ACI,Advanced Chemical Industries,Pharma,283.12,284.45,280.85,283.59,823823,4662,233630578.32
2010-06-28,ACI,Advanced Chemical Industries,Pharma,285.02,285.83,283.65,284.19,924741,3278,262805992.41
2010-06-29,ACI,Advanced Chemical Industries,Pharma,289.65,290.24,285.28,287.14,26758,1889,7683355.64
2010-06-30,ACI,Advanced Chemical Industries,Pharma,289.81,292.0,288.3,290.92,442913,398,128851104.33
2010-07-01,ACI,Advanced Chemical Industries,Pharma,294.91,295.11,288.52,291.61,609833,4934,177833851.49
2010-07-02,ACI,Advanced Chemical Industries,Pharma,291.57,291.58,291.13,291.43,962187,1304,280410540.73
2010-07-05,ACI,Advanced Chemical Industries,Pharma,291.87,292.34,288.92,291.0,492682,4827,143370950.37
2010-07-06,ACI,Advanced Chemical Industries,Pharma,292.25,293.14,286.58,291.2,236764,402,68945872.87
2010-07-07,ACI,Advanced Chemical Industries,Pharma,289.56,296.57,286.44,291.51,151896,4233,44279055.38
2010-07-08,ACI,Advanced Chemical Industries,Pharma,293.85,294.6,292.15,292.72,32450,2893,9498736.6
2010-07-09,ACI,Advanced Chemical Industries,Pharma,296.7,297.47,295.16,296.06,736439,2384,218029712.91
2010-07-12,ACI,Advanced Chemical Industries,Pharma,297.59,300.09,296.92,297.49,940489,2194,279789234.5
2010-07-13,ACI,Advanced Chemical Industries,Pharma,291.23,293.28,288.59,291.81,741705,2048,216437347.26
2010-07-14,ACI,Advanced Chemical Industries,Pharma,293.78,294.72,293.39,294.66,863874,3744,254545259.23
2010-07-15,ACI,Advanced Chemical Industries,Pharma,289.95,291.71,289.16,290.49,474852,4381,137938691.94
2010-07-16,ACI,Advanced Chemical Industries,Pharma,288.62,289.41,287.6,289.23,626202,2196,181116296.02
2010-07-19,ACI,Advanced Chemical Industries,Pharma,290.61,293.11,286.57,290.0,228477,1499,66257399.98
2010-07-20,ACI,Advanced Chemical Industries,Pharma,290.26,290.99,289.19,290.48,343791,982,99863681.29
2010-07-21,ACI,Advanced Chemical Industries,Pharma,291.41,292.61,289.76,291.77,755707,4233,220494445.16
2010-07-22,ACI,Advanced Chemical Industries,Pharma,294.1,296.52,293.35,295.57,909947,497,268954244.17
2010-07-23,ACI,Advanced Chemical Industries,Pharma,287.35,288.95,285.75,286.37,918752,2927,263104807.35
2010-07-26,ACI,Advanced Chemical Industries,Pharma,290.68,292.78,290.4,292.34,832171,189,243280857.5
2010-07-27,ACI,Advanced Chemical Industries,Pharma,293.45,293.98,290.69,292.94,144097,3102,42212354.28
2010-07-28,ACI,Advanced Chemical Industries,Pharma,296.26,298.06,294.5,295.72,73217,4281,21651717.17
2010-07-29,ACI,Advanced Chemical Industries,Pharma,300.53,300.69,297.33,298.37,782221,3571,233390127.07
2010-07-30,ACI,Advanced Chemical Industries,Pharma,294.93,297.21,294.74,295.62,723312,989,213827372.42
2010-08-02,ACI,Advanced Chemical Industries,Pharma,291.37,291.78,290.38,291.29,607393,1361,176928974.96
2010-08-03,ACI,Advanced Chemical Industries,Pharma,291.42,293.67,290.55,292.01,423406,2762,123639576.22
2010-08-04,ACI,Advanced Chemical Industries,Pharma,287.28,290.52,286.83,289.34,925990,2407,267928321.71
2010-08-05,ACI,Advanced Chemical Industries,Pharma,285.17,286.36,281.69,285.77,630473,4945,180171218.81
2010-08-06,ACI,Advanced Chemical Industries,Pharma,285.01,286.92,284.34,286.77,208904,4972,59907795.0
2010-08-09,ACI,Advanced Chemical Industries,Pharma,299.38,299.93,298.6,298.68,856615,758,255852136.55
2010-08-10,ACI,Advanced Chemical Industries,Pharma,302.3,303.65,298.53,302.48,198674,2661,60095539.74
2010-08-11,ACI,Advanced Chemical Industries,Pharma,298.28,300.59,297.63,299.78,708422,4456,212371661.42
2010-08-12,ACI,Advanced Chemical Industries,Pharma,295.06,296.49,293.44,294.1,933737,754,274614703.83
2010-08-13,ACI,Advanced Chemical Industries,Pharma,294.63,295.22,293.01,294.49,184363,3826,54292266.48
2010-08-16,ACI,Advanced Chemical Industries,Pharma,296.29,296.34,292.59,295.29,562035,3968,165963536.33
2010-08-17,ACI,Advanced Chemical Industries,Pharma,295.01,295.73,292.95,295.58,792097,2836,234129385.02
2010-08-18,ACI,Advanced Chemical Industries,Pharma,292.26,292.72,292.03,292.06,146396,556,42756319.4
2010-08-19,ACI,Advanced Chemical Industries,Pharma,294.18,295.21,293.99,295.13,404446,2584,119362172.93
2010-08-20,ACI,Advanced Chemical Industries,Pharma,292.81,293.58,287.93,291.25,835783,2843,243421484.44
2010-08-23,ACI,Advanced Chemical Industries,Pharma,296.65,297.07,296.64,296.69,768639,4928,228045509.75
2010-08-24,ACI,Advanced Chemical Industries,Pharma,297.64,298.29,296.68,296.84,777354,168,230752469.2
2010-08-25,ACI,Advanced Chemical Industries,Pharma,295.29,298.66,291.16,294.63,539009,1278,158808182.85
2010-08-26,ACI,Advanced Chemical Industries,Pharma,298.5,298.57,293.18,297.26,642814,3610,191084974.7
2010-08-27,ACI,Advanced Chemical Industries,Pharma,291.71,292.05,290.83,291.56,147869,3658,43113309.86
2010-08-30,ACI,Advanced Chemical Industries,Pharma,291.79,293.25,286.1,289.07,108779,2224,31444658.07
2010-08-31,ACI,Advanced Chemical Industries,Pharma,289.5,290.52,284.16,287.01,623120,4053,178843685.61
2010-09-01,ACI,Advanced Chemical Industries,Pharma,284.62,285.72,282.76,283.72,247638,3094,70258994.44
2010-09-02,ACI,Advanced Chemical Industries,Pharma,285.71,288.36,282.74,285.77,427046,4277,122036290.65
2010-09-03,ACI,Advanced Chemical Industries,Pharma,285.67,285.8,282.97,284.74,689999,2814,196468763.96
2010-09-06,ACI,Advanced Chemical Industries,Pharma,287.36,289.63,286.22,287.5,588017,2477,169055773.25
2010-09-07,ACI,Advanced Chemical Industries,Pharma,281.27,282.73,280.56,281.33,925385,2032,260340271.6
2010-09-08,ACI,Advanced Chemical Industries,Pharma,285.56,288.64,282.51,285.18,673444,3972,192053629.03
2010-09-09,ACI,Advanced Chemical Industries,Pharma,279.1,281.28,278.78,280.1,784137,3244,219633332.03
2010-09-10,ACI,Advanced Chemical Industries,Pharma,279.99,283.44,278.34,280.5,583653,2767,163715886.56
2010-09-13,ACI,Advanced Chemical Industries,Pharma,279.78,280.12,279.58,279.75,551178,3426,154193638.74
2010-09-14,ACI,Advanced Chemical Industries,Pharma,275.55,278.33,274.17,277.46,840435,3322,233189813.16
2010-09-15,ACI,Advanced Chemical Industries,Pharma,273.81,274.84,271.73,274.4,322960,2943,88618689.62
2010-09-16,ACI,Advanced Chemical Industries,Pharma,271.61,274.45,270.84,273.49,444003,2953,121429315.22
2010-09-17,ACI,Advanced Chemical Industries,Pharma,275.88,278.49,275.84,276.92,117260,3544,32471462.92
2010-09-20,ACI,Advanced Chemical Industries,Pharma,274.29,275.6,273.06,273.94,780824,1742,213895286.04
2010-09-21,ACI,Advanced Chemical Industries,Pharma,277.97,278.71,276.39,278.31,882665,3627,245652055.59
2010-09-22,ACI,Advanced Chemical Industries,Pharma,280.38,281.19,278.66,280.51,425992,3300,119495334.59
2010-09-23,ACI,Advanced Chemical Industries,Pharma,275.49,277.82,273.11,273.69,545163,4099,149205323.15
2010-09-24,ACI,Advanced Chemical Industries,Pharma,279.12,279.44,278.63,279.02,317931,3761,88709352.41
2010-09-27,ACI,Advanced Chemical Industries,Pharma,283.17,284.85,282.13,282.22,305754,281,86290198.95
2010-09-28,ACI,Advanced Chemical Industries,Pharma,276.94,276.94,275.61,276.93,96150,4724,26626635.77
2010-09-29,ACI,Advanced Chemical Industries,Pharma,276.24,282.18,276.21,279.43,507691,4069,141862024.95
2010-09-30,ACI,Advanced Chemical Industries,Pharma,277.25,277.35,274.51,275.77,765573,3099,211124397.72
2010-10-01,ACI,Advanced Chemical Industries,Pharma,279.03,280.24,276.63,277.95,535960,990,148967973.52
2010-10-04,ACI,Advanced Chemical Industries,Pharma,284.41,287.86,282.24,284.84,589602,1919,167943661.38
2010-10-05,ACI,Advanced Chemical Industries,Pharma,293.1,295.47,292.93,293.46,833200,2237,244511567.68
2010-10-06,ACI,Advanced Chemical Industries,Pharma,294.07,296.56,293.65,295.64,90856,2355,26860381.25
2010-10-07,ACI,Advanced Chemical Industries,Pharma,295.62,298.7,293.18,296.03,746122,3499,220873017.53
2010-10-08,ACI,Advanced Chemical Industries,Pharma,296.84,296.93,293.38,294.27,634104,4426,186596332.67
2010-10-11,ACI,Advanced Chemical Industries,Pharma,295.67,296.66,294.99,295.24,614218,3022,181339059.2
2010-10-12,ACI,Advanced Chemical Industries,Pharma,294.75,295.62,294.49,294.91,985979,4788,290775984.68
2010-10-13,ACI,Advanced Chemical Industries,Pharma,294.44,294.91,291.38,291.95,668266,4493,195101514.09
2010-10-14,ACI,Advanced Chemical Industries,Pharma,291.79,292.34,288.06,290.71,710559,3594,206568470.79
2010-10-15,ACI,Advanced Chemical Industries,Pharma,282.0,285.25,279.84,283.17,414170,751,117279789.23
2010-10-18,ACI,Advanced Chemical Industries,Pharma,285.82,287.1,283.53,285.29,260337,2377,74270877.99
2010-10-19,ACI,Advanced Chemical Industries,Pharma,286.96,288.26,282.17,285.34,896773,3885,255882237.89
2010-10-20,ACI,Advanced Chemical Industries,Pharma,287.22,289.73,286.17,286.82,325665,1171,93407360.95
2010-10-21,ACI,Advanced Chemical Industries,Pharma,285.74,286.78,284.62,286.03,215311,2392,61585931.98
2010-10-22,ACI,Advanced Chemical Industries,Pharma,288.99,295.45,286.5,291.09,619632,484,180371433.9
2010-10-25,ACI,Advanced Chemical Industries,Pharma,293.12,293.17,292.54,293.12,842483,2685,246947540.03
2010-10-26,ACI,Advanced Chemical Industries,Pharma,292.16,293.23,289.81,291.83,897623,2862,261955077.41
2010-10-27,ACI,Advanced Chemical Industries,Pharma,295.0,297.23,293.68,295.62,781478,1842,231017002.35
2010-10-28,ACI,Advanced Chemical Industries,Pharma,291.96,294.22,290.83,293.04,392543,203,115030524.03
2010-10-29,ACI,Advanced Chemical Industries,Pharma,285.15,285.27,283.85,284.0,764915,1539,217234315.63
2010-11-01,ACI,Advanced Chemical Industries,Pharma,277.51,281.91,277.2,281.62,258866,1873,72900855.04
2010-11-02,ACI,Advanced Chemical Industries,Pharma,287.22,288.58,287.15,287.54,632647,4183,181911660.99
2010-11-03,ACI,Advanced Chemical Industries,Pharma,284.36,286.39,283.34,284.75,827214,1601,235549493.5
2010-11-04,ACI,Advanced Chemical Industries,Pharma,283.79,284.8,282.83,284.74,380769,798,108420102.7
2010-11-05,ACI,Advanced Chemical Industries,Pharma,278.67,279.33,277.28,278.74,93016,4341,25927603.26
2010-11-08,ACI,Advanced Chemical Industries,Pharma,282.55,285.04,281.95,283.23,718973,1931,203636356.72
2010-11-09,ACI,Advanced Chemical Industries,Pharma,286.07,286.5,284.04,284.9,526304,3190,149945509.39
2010-11-10,ACI,Advanced Chemical Industries,Pharma,276.58,279.96,275.67,278.65,379337,2738,105701792.31
2010-11-11,ACI,Advanced Chemical Industries,Pharma,277.3,278.06,277.24,277.86,903084,4846,250926527.94
2010-11-12,ACI,Advanced Chemical Industries,Pharma,279.27,280.09,277.41,278.1,156831,4826,43614708.09
2010-11-15,ACI,Advanced Chemical Industries,Pharma,282.16,283.99,278.21,281.54,55959,3810,15754461.97
2010-11-16,ACI,Advanced Chemical Industries,Pharma,283.1,285.51,282.69,285.28,613465,2333,175007579.75
2010-11-17,ACI,Advanced Chemical Industries,Pharma,293.42,295.37,288.6,292.52,589436,1138,172419740.68
2010-11-18,ACI,Advanced Chemical Industries,Pharma,295.69,295.9,294.83,295.54,722608,715,213561251.08
2010-11-19,ACI,Advanced Chemical Industries,Pharma,293.55,294.83,292.37,293.42,324907,1914,95334485.51
2010-11-22,ACI,Advanced Chemical Industries,Pharma,293.09,293.86,290.43,291.93,509545,3751,148751041.76
2010-11-23,ACI,Advanced Chemical Industries,Pharma,289.32,289.92,288.21,289.91,338244,3604,98059158.13
2010-11-24,ACI,Advanced Chemical Industries,Pharma,288.49,294.95,288.3,291.5,632170,3039,184279536.9
2010-11-25,ACI,Advanced Chemical Industries,Pharma,284.66,290.18,283.49,287.4,892400,4844,256480043.4
2010-11-26,ACI,Advanced Chemical Industries,Pharma,286.32,287.37,284.78,284.98,820543,2271,233837551.88
2010-11-29,ACI,Advanced Chemical Industries,Pharma,283.9,288.19,283.56,287.68,800974,2924,230420232.75
2010-11-30,ACI,Advanced Chemical Industries,Pharma,291.61,294.83,290.11,291.46,25805,2083,7521170.32
2010-12-01,ACI,Advanced Chemical Industries,Pharma,293.91,294.22,291.44,293.89,310307,4965,91197145.79
2010-12-02,ACI,Advanced Chemical Industries,Pharma,297.66,298.9,293.49,296.88,112909,3300,33520259.56
2010-12-03,ACI,Advanced Chemical Industries,Pharma,294.3,299.87,291.84,295.9,598450,4786,177080419.58
2010-12-06,ACI,Advanced Chemical Industries,Pharma,290.85,295.23,289.54,291.67,881325,3825,257052923.9
2010-12-07,ACI,Advanced Chemical Industries,Pharma,291.52,291.85,289.06,289.99,837170,169,242768775.24
2010-12-08,ACI,Advanced Chemical Industries,Pharma,293.11,293.14,292.76,292.79,825846,490,241797039.25
2010-12-09,ACI,Advanced Chemical Industries,Pharma,290.31,290.52,288.8,289.29,537524,3006,155499758.82
2010-12-10,ACI,Advanced Chemical Industries,Pharma,291.68,291.97,291.36,291.63,111912,4215,32636466.06
2010-12-13,ACI,Advanced Chemical Industries,Pharma,304.39,304.81,301.46,302.67,188337,2689,57004296.9
2010-12-14,ACI,Advanced Chemical Industries,Pharma,301.77,302.49,300.43,301.12,69340,3199,20879733.28
2010-12-15,ACI,Advanced Chemical Industries,Pharma,300.57,301.3,297.93,300.14,408161,1382,122505451.27
